session_name,timestamp,elapsed_time,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,robot_mode,tooldo1,tooldo2,do1,do2
Session_8,2026-01-26 17:04:34.369,5.694,-72.0578,-100.7742,37.5672,-27.4068,85.8060,112.0365,49.8956,-434.5026,131.5993,-175.8816,1.0032,85.9642,6,0,0,0,0
Session_8,2026-01-26 17:04:34.445,5.770,-72.0578,-100.7743,37.5672,-28.4635,85.6357,112.0317,49.2947,-433.3152,129.7775,-175.3282,0.0865,85.9777,6,0,0,0,0
Session_8,2026-01-26 17:04:34.510,5.835,-72.0575,-100.7744,37.5671,-29.8540,85.5375,112.0379,48.6350,-431.6571,127.4058,-174.7169,-1.1660,85.9701,6,0,0,0,0
Session_8,2026-01-26 17:04:34.576,5.901,-72.0574,-100.7750,37.5663,-31.7017,85.7545,112.2610,48.1288,-429.2380,124.2844,-174.2135,-2.9392,85.7151,6,0,0,0,0
Session_8,2026-01-26 17:04:34.649,5.974,-72.0549,-100.7758,37.5650,-32.0629,87.0941,112.2061,49.5354,-428.2589,123.5766,-175.3164,-3.7853,85.7180,6,0,0,0,0
Session_8,2026-01-26 17:04:34.724,6.049,-72.0424,-100.7759,37.5649,-32.0609,87.0852,111.7852,49.6194,-428.2541,123.5795,-175.3367,-3.8145,86.1512,6,0,0,0,0
Session_8,2026-01-26 17:04:34.786,6.111,-72.0387,-100.7766,37.5647,-32.5690,87.0859,110.3645,49.4322,-427.5853,122.7415,-175.2554,-4.4062,87.5613,6,0,0,0,0
Session_8,2026-01-26 17:04:34.864,6.189,-72.0311,-100.7775,37.5641,-32.8230,87.1889,109.9168,49.4987,-427.2038,122.3123,-175.2990,-4.7183,88.0066,6,0,0,0,0
Session_8,2026-01-26 17:04:34.929,6.254,-71.9729,-100.7779,37.5640,-32.7784,87.2012,108.7866,49.9654,-427.2073,122.3805,-175.4188,-4.7722,89.1960,6,0,0,0,0
Session_8,2026-01-26 17:04:35.002,6.327,-71.8262,-100.7843,37.5599,-33.0812,86.8050,108.5175,50.4709,-426.8243,121.8501,-174.9664,-4.9653,89.6140,6,0,0,0,0
Session_8,2026-01-26 17:04:35.071,6.396,-71.3805,-100.7939,37.5542,-33.9690,86.1541,107.0604,52.6425,-425.4819,120.3768,-174.2067,-5.7645,91.5096,6,0,0,0,0
Session_8,2026-01-26 17:04:35.150,6.475,-70.5331,-100.8160,37.5529,-34.5458,85.1846,106.6463,57.5465,-424.2645,119.3804,-173.1494,-6.1051,92.7836,6,0,0,0,0
Session_8,2026-01-26 17:04:35.234,6.559,-69.5943,-100.8169,37.5538,-33.2652,83.6417,105.9391,63.3857,-425.6364,121.6054,-172.0996,-4.5373,94.5162,6,0,0,0,0
Session_8,2026-01-26 17:04:35.310,6.635,-69.1058,-100.8166,37.5545,-31.6516,80.4549,105.5587,64.2435,-428.5620,124.7796,-169.4981,-2.1893,95.5447,6,0,0,0,0
Session_8,2026-01-26 17:04:35.384,6.709,-69.0504,-100.8164,37.5549,-31.7883,78.4616,105.0540,62.3863,-429.2144,124.9975,-167.5615,-1.9054,96.1984,6,0,0,0,0
Session_8,2026-01-26 17:04:35.458,6.783,-69.0503,-100.8163,37.5553,-34.1036,81.7980,104.9036,64.9428,-424.7392,120.5520,-170.1919,-5.0188,96.1439,6,0,0,0,0
Session_8,2026-01-26 17:04:35.523,6.848,-69.0503,-100.8164,37.5552,-35.8525,83.5703,105.5010,66.0178,-421.5831,117.5309,-171.3718,-7.0700,95.4277,6,0,0,0,0
Session_8,2026-01-26 17:04:35.586,6.911,-69.0504,-100.8166,37.5549,-35.8532,82.9694,105.6301,65.3454,-421.8535,117.6118,-170.7802,-6.8918,95.3242,6,0,0,0,0
Session_8,2026-01-26 17:04:35.655,6.980,-69.0502,-100.8171,37.5540,-34.6962,81.3462,105.6109,64.1387,-424.1541,119.6807,-169.5387,-5.3512,95.4518,6,0,0,0,0
Session_8,2026-01-26 17:04:35.729,7.054,-69.0504,-100.8175,37.5537,-34.0350,80.5772,105.5862,63.6201,-425.3791,120.8714,-168.9801,-4.5161,95.5299,6,0,0,0,0
Session_8,2026-01-26 17:04:35.803,7.127,-69.0504,-100.8428,37.5519,-34.2725,80.6960,105.5978,63.6244,-424.9929,120.2768,-169.0224,-4.8004,95.5066,6,0,0,0,0
Session_8,2026-01-26 17:04:35.886,7.211,-69.0505,-100.8842,37.5515,-34.0212,81.1409,105.6425,64.2332,-425.0942,120.2878,-169.5016,-4.7078,95.4447,6,0,0,0,0
Session_8,2026-01-26 17:04:35.969,7.294,-69.0534,-100.9447,37.5492,-34.5039,81.5659,105.5141,64.4211,-424.2191,118.9921,-169.7744,-5.3689,95.5352,6,0,0,0,0
Session_8,2026-01-26 17:04:36.045,7.370,-69.0650,-101.2104,37.5206,-34.9413,81.7843,105.9988,64.2716,-423.3332,116.2079,-169.7372,-6.0456,95.0138,6,0,0,0,0
Session_8,2026-01-26 17:04:36.118,7.443,-69.0676,-101.8343,37.5235,-33.8448,81.5137,106.3374,64.3220,-424.4263,113.4260,-169.5775,-5.4537,94.7034,6,0,0,0,0
Session_8,2026-01-26 17:04:36.201,7.526,-69.0985,-102.8144,37.5464,-32.5504,81.0647,105.8340,63.9268,-425.5338,108.4636,-169.2870,-5.0995,95.2009,6,0,0,0,0
Session_8,2026-01-26 17:04:36.283,7.608,-69.2391,-102.9884,37.5520,-33.7720,81.6943,105.6871,62.8932,-423.5888,105.1868,-169.5273,-6.6330,95.1352,6,0,0,0,0
Session_8,2026-01-26 17:04:36.358,7.683,-69.3117,-102.9886,37.6517,-33.4307,82.1434,106.1561,63.0433,-423.9607,106.0483,-170.0259,-6.2470,94.5898,6,0,0,0,0
Session_8,2026-01-26 17:04:36.433,7.758,-69.3110,-102.9900,37.6459,-32.8965,82.3563,106.3834,63.5584,-424.5861,106.8154,-170.3535,-5.7611,94.3705,6,0,0,0,0
Session_8,2026-01-26 17:04:36.515,7.840,-69.3109,-103.0487,37.6319,-33.0599,82.3254,106.6855,63.4187,-424.3187,106.0763,-170.2262,-5.9279,94.0659,6,0,0,0,0
Session_8,2026-01-26 17:04:36.589,7.914,-69.3115,-103.2864,37.6329,-33.7390,84.0427,106.6319,64.8954,-422.3881,103.0441,-171.6044,-7.2998,94.0098,6,0,0,0,0
Session_8,2026-01-26 17:04:36.680,8.005,-69.3119,-103.7041,37.6412,-33.3614,84.1017,107.2327,64.9943,-422.4549,100.6047,-171.5753,-7.2593,93.4066,6,0,0,0,0
Session_8,2026-01-26 17:04:36.910,8.235,-69.4250,-104.2227,37.6456,-31.8933,84.6394,107.1201,65.3131,-423.8082,99.0487,-172.3842,-6.5211,93.4176,6,0,0,0,0
Session_8,2026-01-26 17:04:36.975,8.300,-69.5384,-104.2226,37.6461,-31.5809,85.5135,107.1297,65.6185,-423.9797,99.4510,-173.3078,-6.4763,93.2729,6,0,0,0,0
Session_8,2026-01-26 17:04:37.068,8.393,-69.8335,-104.2254,37.6456,-31.6942,86.4473,107.0274,64.4322,-423.7547,99.1723,-174.1743,-6.8714,93.0460,6,0,0,0,0
Session_8,2026-01-26 17:04:37.135,8.460,-70.0653,-104.2368,37.6452,-31.7766,86.2537,107.0274,62.4529,-423.9687,98.9723,-173.9619,-6.9051,92.8168,6,0,0,0,0
Session_8,2026-01-26 17:04:37.202,8.527,-70.4518,-104.2668,37.6449,-31.8061,86.9039,106.9842,60.3051,-424.0371,98.6583,-174.5690,-7.1558,92.4524,6,0,0,0,0
Session_8,2026-01-26 17:04:37.285,8.610,-71.2462,-104.3579,37.6438,-31.6344,88.7730,106.9725,56.6076,-424.2281,98.1711,-176.3761,-7.6248,91.6293,6,0,0,0,0
Session_8,2026-01-26 17:04:37.367,8.692,-71.9962,-104.5622,37.6438,-31.1476,90.7182,107.3145,53.4373,-424.6458,97.4276,-178.2695,-7.9118,90.5190,6,0,0,0,0
Session_8,2026-01-26 17:04:37.441,8.766,-72.3471,-104.5635,37.6434,-30.9917,91.5717,107.4497,51.8903,-424.8671,97.6825,-179.1112,-8.0167,90.0322,6,0,0,0,0
Session_8,2026-01-26 17:04:37.508,8.833,-72.3822,-104.5651,37.6420,-30.9801,91.6335,107.3206,51.7065,-424.8901,97.6854,-179.1910,-8.0288,90.1276,6,0,0,0,0
Session_8,2026-01-26 17:04:37.573,8.898,-72.3800,-104.5661,37.6411,-30.9464,91.5910,106.9972,51.6874,-424.9485,97.7262,-179.2054,-7.9904,90.4578,6,0,0,0,0
Session_8,2026-01-26 17:04:37.642,8.967,-72.3790,-104.5697,37.6365,-30.7610,91.5285,106.7590,51.7015,-425.2191,97.9720,-179.2311,-7.8061,90.7068,6,0,0,0,0
Session_8,2026-01-26 17:04:37.705,9.030,-72.3801,-104.5699,37.6360,-30.6443,91.6898,106.7844,51.9306,-425.3210,98.1586,-179.4161,-7.7415,90.6841,6,0,0,0,0
Session_8,2026-01-26 17:04:37.770,9.095,-72.3804,-104.5700,37.6358,-30.7040,91.7310,106.7885,51.9500,-425.2245,98.0641,-179.4374,-7.8107,90.6771,6,0,0,0,0
Session_8,2026-01-26 17:04:37.845,9.170,-72.3797,-104.5700,37.6360,-30.6841,91.6713,106.7823,51.8951,-425.2728,98.0945,-179.3870,-7.7743,90.6851,6,0,0,0,0
Session_8,2026-01-26 17:04:37.926,9.251,-72.3799,-104.5699,37.6363,-30.6697,91.6727,106.7761,51.9017,-425.2923,98.1190,-179.3935,-7.7606,90.6917,6,0,0,0,0
Session_8,2026-01-26 17:04:37.999,9.324,-72.3801,-104.5698,37.6368,-30.7171,91.6679,106.7741,51.8738,-425.2297,98.0466,-179.3754,-7.8040,90.6917,6,0,0,0,0
Session_8,2026-01-26 17:04:38.098,9.423,-72.3796,-104.5698,37.6369,-30.6313,91.5882,106.7693,51.8230,-425.3755,98.1804,-179.3251,-7.6989,90.7008,6,0,0,0,0
Session_8,2026-01-26 17:04:38.181,9.506,-72.3800,-104.5698,37.6369,-30.6635,91.6267,106.7699,51.8505,-425.3178,98.1305,-179.3523,-7.7408,90.6983,6,0,0,0,0
Session_8,2026-01-26 17:04:38.240,9.565,-72.3800,-104.5699,37.6367,-30.6615,91.6582,106.7734,51.8880,-425.3091,98.1337,-179.3826,-7.7481,90.6948,6,0,0,0,0
Session_8,2026-01-26 17:04:38.305,9.630,-72.3797,-104.5700,37.6366,-30.7143,91.6225,106.7686,51.8256,-425.2493,98.0476,-179.3335,-7.7886,90.6979,6,0,0,0,0
Session_8,2026-01-26 17:04:38.380,9.705,-72.3796,-104.5702,37.6365,-30.7425,91.6225,106.7727,51.8138,-425.2104,98.0007,-179.3246,-7.8159,90.6927,6,0,0,0,0
Session_8,2026-01-26 17:04:38.455,9.780,-72.3795,-104.5704,37.6364,-30.7349,91.5916,106.7713,51.7824,-425.2316,98.0100,-179.2973,-7.8000,90.6946,6,0,0,0,0
Session_8,2026-01-26 17:04:38.520,9.845,-72.3793,-104.5704,37.6366,-30.6628,91.5463,106.7720,51.7627,-425.3466,98.1238,-179.2751,-7.7177,90.6971,6,0,0,0,0
Session_8,2026-01-26 17:04:38.594,9.919,-72.3795,-104.5704,37.6368,-30.6361,91.5504,106.7699,51.7773,-425.3820,98.1667,-179.2872,-7.6932,90.7000,6,0,0,0,0
Session_8,2026-01-26 17:04:38.660,9.985,-72.3791,-104.5704,37.6368,-30.6491,91.5326,106.7658,51.7542,-425.3702,98.1459,-179.2669,-7.7005,90.7042,6,0,0,0,0
Session_8,2026-01-26 17:04:38.734,10.058,-72.3788,-104.5705,37.6368,-30.6683,91.4921,106.7535,51.7012,-425.3583,98.1132,-179.2241,-7.7075,90.7163,6,0,0,0,0
Session_8,2026-01-26 17:04:38.807,10.132,-72.3788,-104.5706,37.6368,-30.7370,91.5182,106.7349,51.7014,-425.2547,98.0043,-179.2314,-7.7811,90.7322,6,0,0,0,0
Session_8,2026-01-26 17:04:38.874,10.199,-72.3786,-104.5707,37.6367,-30.7645,91.5141,106.7287,51.6858,-425.2183,97.9598,-179.2202,-7.8064,90.7375,6,0,0,0,0
Session_8,2026-01-26 17:04:38.941,10.266,-72.3788,-104.5708,37.6367,-30.7597,91.5079,106.7143,51.6797,-425.2272,97.9665,-179.2177,-7.8003,90.7522,6,0,0,0,0
Session_8,2026-01-26 17:04:39.005,10.330,-72.3787,-104.5707,37.6367,-30.7281,91.4962,106.7212,51.6807,-425.2746,98.0164,-179.2148,-7.7666,90.7466,6,0,0,0,0
