session_name,timestamp,elapsed_time,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,robot_mode,tooldo1,tooldo2,do1,do2
Session_4,2026-01-26 16:58:43.924,1.158,-73.3070,-8.9621,-15.0834,-5.3613,82.9523,96.3350,-27.3535,-221.5081,552.1276,175.7459,60.7485,93.7427,6,0,0,0,0
Session_4,2026-01-26 16:58:43.997,1.231,-73.3068,-10.3148,-15.0844,-3.8926,82.7772,96.3371,-25.3425,-228.9447,550.0329,175.8607,60.8798,93.6896,6,0,0,0,0
Session_4,2026-01-26 16:58:44.080,1.314,-73.3061,-11.9332,-15.0853,-2.7102,82.8143,96.3329,-22.5074,-238.2344,546.1660,176.0310,60.4501,93.8729,6,0,0,0,0
Session_4,2026-01-26 16:58:44.152,1.386,-73.3053,-13.3540,-15.0856,-2.2563,82.7971,96.3384,-19.9466,-246.8332,541.4314,176.4615,59.5079,94.2290,6,0,0,0,0
Session_4,2026-01-26 16:58:44.227,1.461,-73.3013,-14.8298,-15.0865,-2.0874,82.9008,96.3364,-17.0844,-255.8842,535.6839,176.8988,58.2185,94.6969,6,0,0,0,0
Session_4,2026-01-26 16:58:44.310,1.544,-73.2954,-16.3813,-15.0864,-1.7001,83.3814,96.3316,-13.7193,-264.9979,529.7719,176.8781,57.0262,95.0928,6,0,0,0,0
Session_4,2026-01-26 16:58:44.383,1.617,-73.2957,-17.8230,-15.0865,-1.7015,83.5222,96.3364,-10.9392,-273.6753,523.3558,177.2464,55.5958,95.5134,6,0,0,0,0
Session_4,2026-01-26 16:58:44.457,1.691,-73.2958,-19.4780,-15.0901,-1.6019,83.6932,96.3336,-7.8121,-283.3807,515.9005,177.5969,54.0465,95.9407,6,0,0,0,0
Session_4,2026-01-26 16:58:44.515,1.749,-73.2959,-20.8825,-15.0900,-1.3657,83.7831,96.3343,-5.3039,-291.3629,509.6703,177.8687,52.8885,96.2306,6,0,0,0,0
Session_4,2026-01-26 16:58:44.597,1.831,-73.2962,-23.2277,-15.0900,-1.5347,83.7852,96.3322,-1.2901,-304.7355,497.6768,178.5861,50.4137,96.7960,6,0,0,0,0
Session_4,2026-01-26 16:58:44.663,1.897,-73.2963,-25.3436,-15.0900,-1.3163,83.8037,96.3343,2.1706,-316.1913,487.1391,179.0585,48.5413,97.1677,6,0,0,0,0
Session_4,2026-01-26 16:58:44.745,1.979,-73.2968,-27.9259,-15.0898,-1.0794,83.8085,96.3336,6.2249,-329.6915,473.6356,179.6159,46.2266,97.5815,6,0,0,0,0
Session_4,2026-01-26 16:58:44.818,2.052,-73.2978,-30.3368,-15.0898,-0.8871,83.6987,96.3309,9.7189,-341.8152,460.4195,-179.7831,44.0471,97.9311,6,0,0,0,0
Session_4,2026-01-26 16:58:44.885,2.119,-73.2978,-32.4248,-15.0899,-0.8370,83.6890,96.3357,12.7320,-351.8972,448.3002,-179.3596,42.0333,98.2102,6,0,0,0,0
Session_4,2026-01-26 16:58:44.951,2.185,-73.2980,-34.2201,-15.0899,-0.7896,83.7605,96.3309,15.3129,-360.2038,437.5806,-179.0882,40.2960,98.4389,6,0,0,0,0
Session_4,2026-01-26 16:58:45.017,2.251,-73.2981,-36.1904,-15.0900,-0.4868,83.7570,96.3329,17.9280,-368.9367,426.0518,-178.7796,38.6458,98.6312,6,0,0,0,0
Session_4,2026-01-26 16:58:45.090,2.324,-73.2983,-38.2842,-15.0901,-0.3969,83.8305,96.3329,20.6817,-377.8103,412.9625,-178.5021,36.6530,98.8450,6,0,0,0,0
Session_4,2026-01-26 16:58:45.165,2.399,-73.2983,-40.4053,-15.0906,-0.4024,83.8648,96.3295,23.2854,-386.3433,399.1616,-178.1810,34.5415,99.0545,6,0,0,0,0
Session_4,2026-01-26 16:58:45.231,2.464,-73.2986,-42.2124,-15.0906,-0.3001,83.8950,96.3288,25.3876,-393.2297,387.3800,-177.9407,32.8482,99.2047,6,0,0,0,0
Session_4,2026-01-26 16:58:45.305,2.539,-73.2989,-44.1558,-15.0906,-0.3845,83.8387,96.3322,27.4173,-400.2392,374.0580,-177.5785,30.8436,99.3632,6,0,0,0,0
Session_4,2026-01-26 16:58:45.380,2.614,-73.2992,-46.0075,-15.0907,-0.2184,83.8010,96.3322,29.2620,-406.5526,361.6648,-177.2944,29.1758,99.4864,6,0,0,0,0
Session_4,2026-01-26 16:58:45.441,2.675,-73.2992,-47.4668,-15.0910,-0.2870,83.8511,96.3316,30.7168,-411.1897,351.3167,-177.1273,27.6538,99.5901,6,0,0,0,0
Session_4,2026-01-26 16:58:45.514,2.748,-73.2993,-49.2339,-15.0910,0.0254,83.8483,96.3288,32.3365,-416.6024,339.4710,-176.9225,26.2104,99.6839,6,0,0,0,0
Session_4,2026-01-26 16:58:45.593,2.827,-73.2993,-51.1418,-15.0914,-0.1751,83.8600,96.3295,33.9298,-421.8635,325.3565,-176.6523,24.1159,99.8031,6,0,0,0,0
Session_4,2026-01-26 16:58:45.676,2.910,-73.2997,-53.2002,-15.0912,0.0446,83.9005,96.3309,35.5802,-427.2047,310.8432,-176.4547,22.2862,99.8950,6,0,0,0,0
Session_4,2026-01-26 16:58:45.758,2.992,-73.3002,-54.8682,-15.0913,-0.0288,84.0344,96.3350,36.8887,-431.0175,298.4046,-176.3692,20.5422,99.9695,6,0,0,0,0
Session_4,2026-01-26 16:58:45.840,3.074,-73.3355,-56.3826,-15.0915,-0.0632,84.1292,96.3309,37.6952,-434.2224,287.0849,-176.2703,18.9932,100.0028,6,0,0,0,0
Session_4,2026-01-26 16:58:45.914,3.148,-73.3360,-57.6814,-15.0917,-0.4285,84.5542,96.7058,38.8810,-436.4077,276.5853,-176.6080,17.3158,99.6702,6,0,0,0,0
Session_4,2026-01-26 16:58:45.979,3.213,-73.3358,-58.7795,-15.0922,-0.3310,84.7259,96.8623,39.6913,-438.3866,268.5152,-176.6976,16.3112,99.5431,6,0,0,0,0
Session_4,2026-01-26 16:58:46.061,3.295,-73.3360,-60.0487,-15.0923,-0.1696,84.8502,94.4893,40.4939,-440.5499,259.2461,-176.0388,15.0462,102.0338,6,0,0,0,0
Session_4,2026-01-26 16:58:46.146,3.380,-73.3677,-61.4202,-15.0927,-0.3179,85.0733,94.1782,41.0855,-442.4283,248.5188,-176.0609,13.4923,102.3511,6,0,0,0,0
Session_4,2026-01-26 16:58:46.219,3.453,-73.4523,-62.6264,-15.0946,-1.1433,85.7524,93.9516,41.5001,-443.1975,237.6303,-176.5383,11.4015,102.5275,6,0,0,0,0
Session_4,2026-01-26 16:58:46.293,3.527,-73.5098,-64.2224,-15.1050,-0.8418,86.8627,94.6507,42.9478,-444.8987,225.8912,-177.6774,10.0524,101.7739,6,0,0,0,0
Session_4,2026-01-26 16:58:46.366,3.600,-73.5109,-66.2626,-15.1123,-0.2918,88.0746,94.8209,45.0323,-446.7952,211.1869,-178.7867,8.4654,101.6177,6,0,0,0,0
Session_4,2026-01-26 16:58:46.441,3.675,-73.5553,-68.4772,-15.1149,-0.6331,88.7311,94.7179,45.7604,-447.6584,193.4278,-179.2119,5.8595,101.7031,6,0,0,0,0
Session_4,2026-01-26 16:58:46.514,3.748,-73.9448,-70.5032,-15.1151,-0.4820,89.6910,94.7536,44.0801,-448.4899,178.0348,179.9843,3.9119,101.2905,6,0,0,0,0
Session_4,2026-01-26 16:58:46.595,3.829,-75.0767,-71.8947,-15.1146,-0.5033,92.7679,95.0434,38.8566,-448.4610,167.3119,177.0243,2.2345,99.8819,6,0,0,0,0
Session_4,2026-01-26 16:58:46.678,3.912,-76.4062,-72.4540,-15.1155,-1.1412,94.7667,95.0695,30.6175,-447.9481,161.9937,175.1383,0.8635,98.5413,6,0,0,0,0
Session_4,2026-01-26 16:58:46.750,3.984,-77.2525,-72.6842,-15.1171,-2.2343,95.4142,94.9713,24.4690,-446.8891,158.3389,174.6091,-0.5041,97.7982,6,0,0,0,0
Session_4,2026-01-26 16:58:46.843,4.077,-77.4089,-73.4733,-15.1268,-3.2121,97.8456,95.1890,25.8124,-444.9912,150.8633,172.3486,-2.5123,97.4459,6,0,0,0,0
Session_4,2026-01-26 16:58:46.908,4.142,-77.4035,-74.6308,-15.1373,-3.6866,100.2482,95.5955,28.4485,-443.4034,141.5866,170.1319,-4.4327,97.0740,6,0,0,0,0
Session_4,2026-01-26 16:58:46.981,4.215,-77.4034,-75.7391,-15.1371,-3.0597,100.7124,95.6566,29.0548,-443.5720,134.2503,169.7210,-4.9672,97.0179,6,0,0,0,0
Session_4,2026-01-26 16:58:47.057,4.291,-77.4039,-76.6185,-15.1373,-3.6440,101.1861,95.9203,29.3172,-442.1785,126.6569,169.4213,-6.5185,96.7508,6,0,0,0,0
Session_4,2026-01-26 16:58:47.139,4.373,-77.4038,-77.3231,-15.1362,-4.4419,102.4303,97.0855,30.4170,-440.3231,120.2956,168.5002,-8.3721,95.6027,6,0,0,0,0
Session_4,2026-01-26 16:58:47.213,4.447,-77.4030,-77.3727,-15.1251,-6.0857,104.1923,98.6105,31.9581,-437.6542,117.8453,167.2250,-10.5950,94.1054,6,0,0,0,0
Session_4,2026-01-26 16:58:47.285,4.519,-77.3863,-77.0810,-15.1045,-7.0910,105.4536,98.5961,33.2867,-436.2401,118.9614,166.0706,-11.4606,94.1608,6,0,0,0,0
Session_4,2026-01-26 16:58:47.360,4.594,-77.3625,-75.9981,-15.1040,-8.3736,104.7285,97.9946,32.4055,-435.3684,124.9250,166.7038,-11.4146,94.7503,6,0,0,0,0
Session_4,2026-01-26 16:58:47.443,4.677,-77.3582,-73.9661,-15.1029,-8.4375,104.6626,97.6156,32.5962,-436.4235,140.1476,166.4344,-9.3663,95.1756,6,0,0,0,0
Session_4,2026-01-26 16:58:47.517,4.751,-77.3584,-71.8122,-15.1030,-9.4098,104.6963,97.6382,32.4861,-435.7585,154.8594,166.2490,-8.2044,95.1779,6,0,0,0,0
Session_4,2026-01-26 16:58:47.598,4.832,-77.3584,-69.1250,-15.1031,-11.2768,104.8206,97.7158,32.0958,-433.3528,172.0701,166.0277,-7.4261,95.1205,6,0,0,0,0
Session_4,2026-01-26 16:58:47.680,4.914,-77.3579,-66.5144,-15.1035,-12.8849,104.9476,97.7234,31.6270,-430.5674,188.9739,165.7702,-6.4509,95.1337,6,0,0,0,0
Session_4,2026-01-26 16:58:47.763,4.997,-77.3577,-64.0110,-15.1036,-13.8119,104.7965,97.8181,30.8864,-428.0651,205.9707,165.7214,-4.8918,95.0572,6,0,0,0,0
Session_4,2026-01-26 16:58:47.837,5.071,-77.3575,-61.7051,-15.1041,-15.2655,104.8624,97.9321,30.1428,-424.3908,220.5120,165.5511,-4.0846,94.9577,6,0,0,0,0
Session_4,2026-01-26 16:58:47.911,5.145,-77.3573,-59.7882,-15.1046,-15.8814,104.8686,97.9308,29.5345,-421.6407,233.4731,165.3708,-2.7963,94.9699,6,0,0,0,0
Session_4,2026-01-26 16:58:47.993,5.227,-77.3578,-57.8031,-15.1044,-16.8537,104.6688,98.0901,28.4849,-418.0492,246.1185,165.4384,-1.8057,94.8136,6,0,0,0,0
Session_4,2026-01-26 16:58:48.075,5.309,-77.3502,-55.7835,-15.1047,-18.6905,104.5905,98.1161,27.3153,-413.0037,257.3507,165.4918,-1.6207,94.7939,6,0,0,0,0
Session_4,2026-01-26 16:58:48.148,5.382,-77.3326,-53.7509,-15.1057,-20.0686,104.1676,98.2191,25.8461,-408.1621,269.1877,165.8231,-0.9408,94.6988,6,0,0,0,0
Session_4,2026-01-26 16:58:48.230,5.464,-77.1217,-52.2420,-15.1115,-20.0294,103.2825,98.2555,25.7022,-405.5436,279.5785,166.4845,0.7008,94.8445,6,0,0,0,0
Session_4,2026-01-26 16:58:48.290,5.524,-76.7263,-52.0829,-15.1478,-19.1402,102.4352,97.9994,27.6753,-406.2252,281.9270,167.1888,1.8781,95.4589,6,0,0,0,0
Session_4,2026-01-26 16:58:48.365,5.599,-76.1055,-52.7697,-15.5587,-17.5603,101.2301,97.5016,31.4252,-409.2296,277.8822,168.3369,2.6206,96.5296,6,0,0,0,0
Session_4,2026-01-26 16:58:48.447,5.681,-75.7279,-54.2431,-16.7728,-15.4317,101.0399,96.9818,35.1105,-413.8207,265.8661,168.6160,2.1933,97.4151,6,0,0,0,0
Session_4,2026-01-26 16:58:48.511,5.745,-75.7352,-55.3885,-18.0813,-14.5644,100.7137,96.6914,35.3016,-416.3606,253.2929,169.1325,0.7116,97.6901,6,0,0,0,0
Session_4,2026-01-26 16:58:48.595,5.829,-75.7649,-57.0588,-20.7766,-11.9023,100.0120,96.3549,35.2854,-420.5710,233.7108,170.0197,-0.8419,97.9767,6,0,0,0,0
Session_4,2026-01-26 16:58:48.677,5.911,-75.7650,-58.3574,-23.2908,-7.7790,99.4736,96.3638,35.7799,-425.1417,220.0546,170.5210,-0.4759,97.9581,6,0,0,0,0
Session_4,2026-01-26 16:58:48.759,5.993,-75.7681,-59.5095,-25.8604,-5.2721,99.3871,96.1146,36.0701,-426.7984,204.3165,170.7328,-1.6339,98.1971,6,0,0,0,0
Session_4,2026-01-26 16:58:48.831,6.065,-75.7709,-60.5133,-28.4643,-1.5951,99.0163,96.0363,36.1678,-429.0759,191.4377,171.0923,-1.5138,98.2655,6,0,0,0,0
Session_4,2026-01-26 16:58:48.896,6.130,-75.7885,-61.3793,-30.4555,1.9171,98.2569,96.1022,35.6737,-431.3662,181.9754,171.7806,-0.7929,98.1721,6,0,0,0,0
Session_4,2026-01-26 16:58:48.972,6.206,-75.9523,-62.5102,-33.3735,3.6681,98.6394,95.9470,34.4396,-429.5730,163.4745,171.6337,-3.0957,98.1597,6,0,0,0,0
Session_4,2026-01-26 16:58:49.046,6.280,-76.0056,-63.4452,-35.8516,7.5799,98.3613,96.3487,33.9024,-430.4317,152.0891,171.8773,-2.6279,97.7068,6,0,0,0,0
Session_4,2026-01-26 16:58:49.120,6.354,-76.0055,-64.1429,-38.1748,11.7320,98.0708,96.7985,33.7664,-431.3228,143.6549,172.0538,-1.5339,97.2613,6,0,0,0,0
Session_4,2026-01-26 16:58:49.186,6.420,-76.0078,-64.4729,-39.8774,12.3988,98.0818,96.7937,33.1496,-428.8657,134.7816,172.2030,-2.8911,97.2577,6,0,0,0,0
Session_4,2026-01-26 16:58:49.260,6.494,-76.0063,-64.6279,-41.4131,14.1628,98.1992,97.0580,33.0744,-427.9335,129.9109,172.0908,-2.8683,96.9994,6,0,0,0,0
Session_4,2026-01-26 16:58:49.341,6.575,-76.0038,-64.7352,-42.7714,16.6663,97.7440,97.4123,32.6249,-428.3149,127.3952,172.4274,-1.8295,96.6481,6,0,0,0,0
Session_4,2026-01-26 16:58:49.415,6.649,-76.0039,-64.7390,-43.9708,19.1389,97.0107,97.7536,31.8877,-429.0092,126.3081,172.9953,-0.5183,96.3005,6,0,0,0,0
Session_4,2026-01-26 16:58:49.490,6.724,-76.0037,-64.7424,-44.7994,20.3831,96.8788,98.0667,31.6704,-428.7875,124.8159,173.0714,-0.1299,95.9880,6,0,0,0,0
Session_4,2026-01-26 16:58:49.665,6.899,-76.0023,-65.3497,-47.1990,23.4970,96.9118,98.0928,31.2253,-426.7938,115.3592,173.0238,-0.0317,95.9641,6,0,0,0,0
Session_4,2026-01-26 16:58:49.727,6.961,-76.0009,-65.6752,-47.6358,24.3127,97.3375,98.1519,31.6547,-426.3560,112.5809,172.5950,-0.0458,95.9145,6,0,0,0,0
Session_4,2026-01-26 16:58:49.827,7.061,-75.9844,-66.5026,-47.7383,26.5533,97.8600,98.4210,32.7661,-427.7133,110.1476,171.8882,1.1403,95.6726,6,0,0,0,0
Session_4,2026-01-26 16:58:49.902,7.136,-75.9845,-66.6643,-47.7383,27.8352,97.3862,98.5721,32.5219,-429.0893,111.2106,172.1878,2.2969,95.5082,6,0,0,0,0
Session_4,2026-01-26 16:58:49.976,7.210,-75.9838,-66.6647,-47.7385,28.4429,97.6321,98.9429,32.9727,-429.6539,112.3620,171.8369,2.8084,95.1425,6,0,0,0,0
Session_4,2026-01-26 16:58:50.041,7.275,-75.9837,-66.7038,-47.7390,28.9510,97.7357,99.4002,33.2161,-430.1129,113.0253,171.6367,3.1890,94.6878,6,0,0,0,0
Session_4,2026-01-26 16:58:50.131,7.365,-75.9827,-66.8145,-47.7392,29.3328,98.0708,99.3947,33.6860,-430.3028,112.9664,171.2629,3.4031,94.6999,6,0,0,0,0
Session_4,2026-01-26 16:58:50.191,7.425,-75.9828,-66.9036,-47.7397,29.2511,98.1992,99.3782,33.7940,-430.0998,112.1727,171.1651,3.2158,94.7209,6,0,0,0,0
Session_4,2026-01-26 16:58:50.266,7.500,-75.9787,-67.1554,-47.7396,29.1996,98.3833,99.3892,33.9679,-429.7584,110.2401,171.0323,2.8852,94.7215,6,0,0,0,0
Session_4,2026-01-26 16:58:50.346,7.580,-75.9772,-67.7658,-47.7393,29.2600,98.9250,99.4235,34.4757,-429.0666,105.9250,170.5859,2.2499,94.7071,6,0,0,0,0
Session_4,2026-01-26 16:58:50.428,7.662,-75.9758,-68.3320,-47.7385,29.5203,99.5993,99.3906,35.1900,-428.5522,102.3427,169.9718,1.8457,94.7614,6,0,0,0,0
Session_4,2026-01-26 16:58:50.503,7.737,-75.9719,-68.3390,-47.7331,29.8416,99.6124,99.4201,35.3202,-428.8879,102.9060,169.9064,2.1539,94.7348,6,0,0,0,0
Session_4,2026-01-26 16:58:50.582,7.816,-75.9629,-68.3397,-47.7335,29.7565,99.7572,99.4366,35.5322,-428.7479,102.7725,169.7769,2.0426,94.7323,6,0,0,0,0
Session_4,2026-01-26 16:58:50.646,7.880,-75.9631,-68.3396,-47.7334,29.7414,99.7538,99.4153,35.5227,-428.7336,102.7453,169.7835,2.0322,94.7530,6,0,0,0,0
Session_4,2026-01-26 16:58:50.717,7.951,-75.9632,-68.3395,-47.7333,29.7269,99.7215,99.4139,35.4815,-428.7285,102.7136,169.8176,2.0237,94.7535,6,0,0,0,0
Session_4,2026-01-26 16:58:50.782,8.016,-75.9628,-68.3395,-47.7333,29.5889,99.7895,99.4338,35.5265,-428.5626,102.4738,169.7723,1.8729,94.7369,6,0,0,0,0
Session_4,2026-01-26 16:58:50.848,8.082,-75.9627,-68.3388,-47.7310,29.6020,99.8019,99.3610,35.5462,-428.5785,102.5157,169.7599,1.8997,94.8090,6,0,0,0,0
Session_4,2026-01-26 16:58:50.922,8.156,-75.9628,-68.2529,-47.6993,29.4083,99.6968,99.2828,35.4136,-428.5684,102.9134,169.8781,1.8553,94.8834,6,0,0,0,0
Session_4,2026-01-26 16:58:50.996,8.230,-75.9606,-67.9771,-47.6851,29.1721,99.7215,99.2718,35.4766,-428.6292,104.5905,169.8455,1.9064,94.8969,6,0,0,0,0
Session_4,2026-01-26 16:58:51.063,8.297,-75.9604,-67.5924,-47.6851,29.0025,99.7016,99.2450,35.5066,-428.8436,107.1255,169.8320,2.1266,94.9216,6,0,0,0,0
Session_4,2026-01-26 16:58:51.136,8.370,-75.9375,-67.2018,-47.6850,28.8748,99.9021,99.2168,35.9707,-429.0108,109.8285,169.5937,2.3597,94.9764,6,0,0,0,0
Session_4,2026-01-26 16:58:51.225,8.459,-75.9249,-67.1800,-47.6855,28.2939,100.0470,99.2546,36.0847,-428.3710,108.9516,169.5381,1.7775,94.9592,6,0,0,0,0
Session_4,2026-01-26 16:58:51.300,8.534,-75.9081,-67.1798,-47.6855,28.2280,100.4617,99.2429,36.6718,-428.1653,108.9213,169.1399,1.6492,95.0001,6,0,0,0,0
Session_4,2026-01-26 16:58:51.374,8.608,-75.8403,-67.1800,-47.6856,28.2040,100.5194,99.2800,37.2387,-428.0783,108.8881,169.0858,1.6091,95.0334,6,0,0,0,0
Session_4,2026-01-26 16:58:51.456,8.690,-75.7571,-67.1839,-47.6861,28.0714,100.5510,99.2780,37.8600,-427.8693,108.6219,169.0764,1.4693,95.1201,6,0,0,0,0
Session_4,2026-01-26 16:58:51.522,8.756,-75.6919,-67.1864,-47.6864,28.0296,100.5036,99.3047,38.2799,-427.7931,108.5154,169.1296,1.4276,95.1577,6,0,0,0,0
Session_4,2026-01-26 16:58:51.597,8.831,-75.6604,-67.1873,-47.6864,28.1319,100.4686,99.4215,38.5024,-427.8900,108.6877,169.1449,1.5113,95.0731,6,0,0,0,0
Session_4,2026-01-26 16:58:51.664,8.898,-75.6578,-67.2007,-47.6868,28.0364,100.3883,99.5560,38.3996,-427.7983,108.3951,169.2385,1.3913,94.9414,6,0,0,0,0
Session_4,2026-01-26 16:58:51.738,8.972,-75.6577,-67.2131,-47.6875,27.8799,100.0264,99.6124,37.9375,-427.7292,107.9367,169.6216,1.2728,94.8758,6,0,0,0,0
Session_4,2026-01-26 16:58:51.802,9.036,-75.6577,-67.2167,-47.6874,27.9183,99.7971,99.6501,37.6816,-427.8372,107.9325,169.8409,1.3382,94.8316,6,0,0,0,0
Session_4,2026-01-26 16:58:51.868,9.102,-75.6576,-67.2167,-47.6874,27.9252,99.8740,99.7428,37.7736,-427.8210,107.9614,169.7619,1.3159,94.7428,6,0,0,0,0
Session_4,2026-01-26 16:58:51.932,9.166,-75.6577,-67.2167,-47.6874,28.0014,99.7929,99.8609,37.7001,-427.9271,108.0834,169.8262,1.3837,94.6236,6,0,0,0,0
Session_4,2026-01-26 16:58:51.999,9.233,-75.6576,-67.2191,-47.6874,28.0694,99.6968,99.9989,37.6077,-428.0264,108.1703,169.9063,1.4404,94.4847,6,0,0,0,0
Session_4,2026-01-26 16:58:52.063,9.297,-75.6575,-67.2191,-47.6874,28.0598,99.7799,99.9838,37.7011,-427.9907,108.1698,169.8265,1.4194,94.5021,6,0,0,0,0
Session_4,2026-01-26 16:58:52.138,9.372,-75.6575,-67.2191,-47.6874,28.0783,99.9364,99.9694,37.8870,-427.9623,108.2358,169.6697,1.4135,94.5211,6,0,0,0,0
Session_4,2026-01-26 16:58:52.213,9.447,-75.6575,-67.2191,-47.6873,28.0680,100.1452,99.9564,38.1253,-427.8874,108.2616,169.4663,1.3703,94.5405,6,0,0,0,0
Session_4,2026-01-26 16:58:52.287,9.521,-75.6576,-67.2191,-47.6873,28.0591,100.0848,99.9838,38.0524,-427.8965,108.2326,169.5266,1.3668,94.5115,6,0,0,0,0
Session_4,2026-01-26 16:58:52.361,9.595,-75.6578,-67.2189,-47.6872,28.0694,99.8225,99.9879,37.7509,-427.9886,108.1980,169.7828,1.4212,94.4990,6,0,0,0,0
Session_4,2026-01-26 16:58:52.434,9.668,-75.6578,-67.2187,-47.6870,28.4182,98.9642,99.9921,36.8530,-428.6223,108.6691,170.5674,1.9113,94.4679,6,1,0,0,0
Session_4,2026-01-26 16:58:52.496,9.730,-75.6578,-67.2186,-47.6868,28.6317,98.6668,99.9921,36.5660,-428.9390,109.0071,170.8233,2.1728,94.4582,6,1,0,0,0
Session_4,2026-01-26 16:58:52.559,9.793,-75.6577,-67.2187,-47.6869,28.5191,98.9188,99.9934,36.8286,-428.7428,108.8463,170.5947,2.0184,94.4647,6,1,0,0,0
Session_4,2026-01-26 16:58:52.631,9.865,-75.6576,-67.2187,-47.6868,28.5411,99.0294,99.9728,36.9633,-428.7317,108.9074,170.4828,2.0245,94.4882,6,1,0,0,0
Session_4,2026-01-26 16:58:52.707,9.941,-75.6575,-67.2189,-47.6869,28.5754,99.1393,99.9619,37.1004,-428.7335,108.9900,170.3693,2.0412,94.5021,6,1,0,0,0
Session_4,2026-01-26 16:58:52.788,10.022,-75.6550,-67.2197,-47.6871,28.5851,99.3054,99.9577,37.3132,-428.6896,109.0333,170.2045,2.0221,94.5134,6,1,0,0,0
Session_4,2026-01-26 16:58:52.864,10.098,-75.6520,-67.2208,-47.6871,28.5830,99.4476,99.9474,37.4991,-428.6404,109.0491,170.0655,1.9965,94.5308,6,1,0,0,0
Session_4,2026-01-26 16:58:52.929,10.163,-75.6191,-67.2229,-47.6871,28.5761,99.4283,99.9646,37.7209,-428.6154,109.0170,170.0854,1.9879,94.5463,6,1,0,0,0
Session_4,2026-01-26 16:58:53.010,10.244,-75.5813,-67.2332,-47.6871,28.5713,99.3514,99.9715,37.9107,-428.5995,108.9166,170.1634,1.9850,94.5751,6,1,0,0,0
Session_4,2026-01-26 16:58:53.079,10.313,-75.5739,-67.2526,-47.6872,28.6043,99.3885,99.9241,38.0134,-428.5991,108.8407,170.1262,2.0001,94.6303,6,1,0,0,0
