session_name,timestamp,elapsed_time,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,robot_mode,tooldo1,tooldo2,do1,do2
Session_6,2026-01-26 17:02:26.581,3.311,-73.4171,-35.7670,-49.4597,22.4334,89.6429,112.6607,33.4055,-398.5573,316.2365,169.1142,25.0900,81.4066,6,0,0,0,0
Session_6,2026-01-26 17:02:26.655,3.384,-71.9471,-35.9875,-49.4642,22.4011,89.5695,112.6614,43.7102,-398.1375,314.6389,169.2998,24.8849,82.9209,6,0,0,0,0
Session_6,2026-01-26 17:02:26.719,3.448,-70.5667,-36.4802,-49.4639,22.0544,89.8682,112.6607,54.0181,-397.9468,310.5274,169.4243,24.0116,84.4869,6,0,0,0,0
Session_6,2026-01-26 17:02:26.785,3.515,-69.6758,-37.4568,-49.4627,22.0832,90.8315,112.6593,62.1383,-398.9290,303.8767,168.9989,22.7881,85.6270,6,0,0,0,0
Session_6,2026-01-26 17:02:26.860,3.590,-69.2939,-39.0791,-49.4537,21.3574,91.8594,112.6538,67.1825,-401.2958,291.1678,169.1233,20.2712,86.4776,6,0,0,0,0
Session_6,2026-01-26 17:02:26.943,3.672,-69.3485,-41.3121,-49.4527,20.0452,91.3541,112.6572,67.6039,-405.2295,272.7928,171.0995,17.2246,86.8736,6,0,0,0,0
Session_6,2026-01-26 17:02:27.017,3.746,-69.3516,-42.9991,-49.4490,20.7278,90.4216,112.6593,67.7292,-408.8302,262.2820,172.3649,16.6637,86.9372,6,0,0,0,0
Session_6,2026-01-26 17:02:27.099,3.828,-69.3515,-44.6088,-49.4490,20.4689,90.5891,112.6566,68.7641,-410.9998,250.3006,172.9907,14.8877,87.1599,6,0,0,0,0
Session_6,2026-01-26 17:02:27.180,3.910,-69.3516,-46.0749,-49.4495,20.5623,90.5981,112.6586,69.5180,-412.9703,239.9981,173.5452,13.6239,87.2969,6,0,0,0,0
Session_6,2026-01-26 17:02:27.259,3.988,-69.3515,-47.2990,-49.4498,21.6218,90.6036,112.6586,70.3308,-415.1071,233.3285,173.6074,13.4704,87.3129,6,0,0,0,0
Session_6,2026-01-26 17:02:27.323,4.053,-69.3522,-48.4334,-49.4506,21.4714,90.6351,112.6552,70.7676,-416.1727,224.8302,174.1004,12.2778,87.4331,6,0,0,0,0
Session_6,2026-01-26 17:02:27.385,4.115,-69.3523,-49.3060,-49.4518,21.7399,90.5905,112.6566,71.0939,-417.1941,219.0397,174.3846,11.7383,87.4806,6,0,0,0,0
Session_6,2026-01-26 17:02:27.456,4.185,-69.3522,-50.2393,-49.4521,22.5549,90.6125,112.6572,71.6406,-418.5664,213.8802,174.4120,11.6208,87.4905,6,0,0,0,0
Session_6,2026-01-26 17:02:27.528,4.257,-69.3519,-50.9450,-49.4666,22.2933,90.6503,112.6572,71.8033,-418.8628,208.1560,174.7704,10.7033,87.5683,6,0,0,0,0
Session_6,2026-01-26 17:02:27.588,4.318,-69.3522,-51.6296,-49.4665,22.7829,90.6097,112.6572,72.0709,-419.7175,204.1308,174.8852,10.5396,87.5809,6,0,0,0,0
Session_6,2026-01-26 17:02:27.652,4.382,-69.3527,-52.4889,-49.4691,22.2707,90.6420,112.6559,72.1351,-419.7864,196.8419,175.4013,9.2626,87.6767,6,0,0,0,0
Session_6,2026-01-26 17:02:27.719,4.448,-69.3531,-53.2351,-49.4697,21.9946,90.6365,112.6552,72.1698,-419.9066,190.8541,175.8099,8.3228,87.7384,6,0,0,0,0
Session_6,2026-01-26 17:02:27.794,4.523,-69.3545,-54.3026,-49.4696,22.1162,90.6358,112.6538,72.3424,-420.3956,183.2891,176.1820,7.4517,87.7894,6,0,0,0,0
Session_6,2026-01-26 17:02:27.859,4.588,-69.3566,-54.8877,-49.4695,21.7879,90.6667,112.6572,72.3071,-420.2400,178.3853,176.5102,6.5980,87.8282,6,0,0,0,0
Session_6,2026-01-26 17:02:27.934,4.663,-69.3822,-55.4510,-49.4693,21.6389,90.6578,112.6545,72.0956,-420.2398,173.9860,176.7963,5.9451,87.8355,6,0,0,0,0
Session_6,2026-01-26 17:02:28.007,4.736,-69.4980,-55.6282,-49.4694,21.4645,90.6805,112.6552,71.2190,-420.2340,172.3618,176.9122,5.6121,87.7333,6,0,0,0,0
Session_6,2026-01-26 17:02:28.074,4.803,-69.6895,-55.6276,-49.4692,21.9212,90.7340,112.6538,70.0341,-420.8765,173.2311,176.6851,6.0133,87.5263,6,0,0,0,0
Session_6,2026-01-26 17:02:28.138,4.868,-69.9242,-55.6293,-49.4698,21.5414,90.5672,112.6559,67.9889,-420.8717,172.4957,176.9872,5.7252,87.3012,6,0,0,0,0
Session_6,2026-01-26 17:02:28.205,4.934,-70.1072,-55.6293,-49.4698,20.4085,90.6400,112.6545,66.3318,-419.9634,170.3691,177.3602,4.6524,87.1608,6,0,0,0,0
Session_6,2026-01-26 17:02:28.271,5.000,-70.3136,-55.6325,-49.4704,20.0693,90.7045,112.6593,64.7719,-419.8370,169.7112,177.4333,4.3109,86.9611,6,0,0,0,0
Session_6,2026-01-26 17:02:28.337,5.067,-70.6476,-55.6387,-49.4704,20.4311,90.8006,112.6600,62.5594,-420.5276,170.3422,177.2069,4.6019,86.6174,6,0,0,0,0
Session_6,2026-01-26 17:02:28.402,5.131,-71.2109,-55.8130,-49.4714,20.8987,90.8137,112.6572,58.5976,-421.5900,169.9424,177.0817,4.8667,86.0477,6,0,0,0,0
Session_6,2026-01-26 17:02:28.476,5.206,-71.9949,-56.1014,-49.4720,21.4213,90.5816,112.6579,52.7290,-422.9708,168.8098,177.2048,5.1713,85.2507,6,0,0,0,0
Session_6,2026-01-26 17:02:28.542,5.272,-72.7310,-56.4835,-49.4708,22.6840,90.6983,112.6552,47.8126,-424.8158,168.4015,176.7547,5.9396,84.4865,6,0,0,0,0
Session_6,2026-01-26 17:02:28.609,5.338,-73.3855,-57.3587,-49.4722,22.6579,90.5150,112.6559,42.7352,-425.3698,161.9303,177.2744,5.1778,83.8616,6,0,0,0,0
Session_6,2026-01-26 17:02:28.682,5.412,-73.8061,-58.5142,-49.4709,24.2468,88.8629,112.6593,38.1059,-427.6729,156.4532,178.6273,6.2144,83.3979,6,0,0,0,0
Session_6,2026-01-26 17:02:28.764,5.493,-73.9475,-59.5415,-49.4710,25.9325,86.9437,112.6586,35.2246,-429.8344,152.1561,-179.8597,7.5606,83.2183,6,0,0,0,0
Session_6,2026-01-26 17:02:28.846,5.576,-73.9243,-59.7918,-49.4713,25.0179,86.7453,112.6559,34.8938,-428.9356,148.5987,-179.2211,6.5629,83.3008,6,0,0,0,0
Session_6,2026-01-26 17:02:28.912,5.641,-73.9237,-59.7927,-49.4721,23.4277,85.2848,112.6566,32.7330,-427.8035,145.7520,-177.2528,5.6569,83.3840,6,0,0,0,0
Session_6,2026-01-26 17:02:28.985,5.715,-73.9140,-59.8171,-49.4723,21.2173,85.6013,112.6552,32.4886,-425.3188,141.5092,-176.6815,3.4726,83.4574,6,0,0,0,0
Session_6,2026-01-26 17:02:29.068,5.798,-73.7950,-60.1975,-49.4851,20.5692,88.1632,112.6566,36.0867,-423.4719,137.3528,-178.6464,1.5257,83.5523,6,0,0,0,0
Session_6,2026-01-26 17:02:29.135,5.865,-73.3525,-60.9873,-49.4844,20.5891,88.0692,112.6559,39.1328,-422.8321,131.6529,-178.2632,0.8519,84.0026,6,0,0,0,0
Session_6,2026-01-26 17:02:29.207,5.937,-72.6458,-62.0196,-49.4851,20.3096,89.0023,112.6586,45.1200,-421.0043,123.6395,-178.6189,-0.7186,84.6973,6,0,0,0,0
Session_6,2026-01-26 17:02:29.280,6.010,-72.0244,-63.1608,-49.4841,22.2212,90.1875,112.6524,51.5107,-421.4649,118.6840,179.9902,-0.4631,85.3225,6,0,0,0,0
Session_6,2026-01-26 17:02:29.354,6.084,-71.8111,-63.5710,-49.4819,25.7080,89.8668,112.6524,53.8932,-424.9941,121.9224,179.0997,2.5015,85.5137,6,0,0,0,0
Session_6,2026-01-26 17:02:29.430,6.160,-71.8147,-63.5586,-49.4525,28.2864,89.4500,112.6517,54.2852,-427.8894,126.8959,178.4705,5.0790,85.4404,6,0,0,0,0
Session_6,2026-01-26 17:02:29.503,6.232,-71.8151,-63.5534,-49.4427,27.6787,89.1918,112.6552,53.7917,-427.4015,125.8506,178.9381,4.6317,85.4537,6,0,0,0,0
Session_6,2026-01-26 17:02:29.585,6.315,-71.8151,-63.5534,-49.4435,24.9767,88.0788,112.6552,51.5737,-424.9749,120.9343,-178.9898,2.5670,85.5191,6,0,0,0,0
Session_6,2026-01-26 17:02:29.660,6.390,-71.8151,-63.5534,-49.4437,23.4270,88.0163,112.6524,50.9339,-423.2681,118.1655,-178.3347,1.1606,85.5419,6,0,0,0,0
Session_6,2026-01-26 17:02:29.735,6.464,-71.8150,-63.5532,-49.4439,23.4517,87.7032,112.6627,50.5829,-423.4143,118.2240,-178.0554,1.3043,85.5353,6,0,0,0,0
Session_6,2026-01-26 17:02:29.808,6.537,-71.8143,-63.5534,-49.4443,23.1454,87.7485,112.6435,50.5252,-423.0456,117.6768,-177.9787,1.0030,85.5570,6,0,0,0,0
Session_6,2026-01-26 17:02:29.884,6.614,-71.8134,-63.5536,-49.4447,22.6277,87.8556,112.6517,50.4582,-422.4054,116.7578,-177.8783,0.4837,85.5507,6,0,0,0,0
Session_6,2026-01-26 17:02:29.963,6.693,-71.8126,-63.5535,-49.4445,22.3318,87.3626,112.2995,49.7835,-422.2466,116.2655,-177.3070,0.3840,85.9123,6,0,0,0,0
Session_6,2026-01-26 17:02:30.047,6.777,-71.8126,-63.5534,-49.4445,22.1883,87.0625,111.6781,49.3826,-422.1923,116.0336,-176.9713,0.3322,86.5388,6,0,0,0,0
Session_6,2026-01-26 17:02:30.135,6.865,-71.8121,-63.5532,-49.4442,22.3991,87.1566,110.0768,49.5760,-422.4038,116.3986,-177.1239,0.4137,88.1363,6,0,0,0,0
Session_6,2026-01-26 17:02:30.212,6.941,-71.8111,-63.5532,-49.4441,22.5213,87.3777,108.1487,49.8850,-422.4621,116.6007,-177.3599,0.3642,90.0595,6,0,0,0,0
Session_6,2026-01-26 17:02:30.297,7.026,-71.8101,-63.5534,-49.4446,21.7976,87.2363,105.7372,49.4494,-421.6628,115.3423,-177.0145,-0.4062,92.4711,6,0,0,0,0
Session_6,2026-01-26 17:02:30.370,7.100,-71.8101,-63.5532,-49.4445,21.3835,87.4429,105.8217,49.5250,-421.0911,114.6146,-177.1000,-0.8563,92.3826,6,0,0,0,0
Session_6,2026-01-26 17:02:30.452,7.181,-71.8101,-63.5533,-49.4446,21.1102,87.5700,106.0339,49.5633,-420.7142,114.1356,-177.1434,-1.1434,92.1676,6,0,0,0,0
Session_6,2026-01-26 17:02:30.518,7.247,-71.8102,-63.5533,-49.4445,20.8081,87.4409,106.0002,49.2941,-420.3980,113.6236,-176.9368,-1.3998,92.2011,6,0,0,0,0
Session_6,2026-01-26 17:02:30.585,7.314,-71.8102,-63.5534,-49.4446,19.9031,87.4931,105.8313,48.9889,-419.2672,112.0767,-176.7442,-2.2940,92.3610,6,0,0,0,0
Session_6,2026-01-26 17:02:30.657,7.387,-71.8104,-63.5534,-49.4445,19.4307,87.2397,105.8244,48.5025,-418.7752,111.2933,-176.3720,-2.6798,92.3662,6,0,0,0,0
Session_6,2026-01-26 17:02:30.729,7.458,-71.8103,-63.5533,-49.4440,19.7376,88.0341,105.8725,49.5436,-418.8571,111.7747,-177.2176,-2.5978,92.3100,6,0,0,0,0
Session_6,2026-01-26 17:02:30.802,7.531,-71.8104,-63.5536,-49.4443,19.6793,88.0898,105.8993,49.5831,-418.7623,111.6700,-177.2536,-2.6685,92.2817,6,0,0,0,0
Session_6,2026-01-26 17:02:30.871,7.601,-71.8104,-63.5536,-49.4443,19.5309,88.0712,105.9164,49.5010,-418.5841,111.4207,-177.1943,-2.8052,92.2629,6,0,0,0,0
Session_6,2026-01-26 17:02:30.946,7.675,-71.8105,-63.5537,-49.4445,19.4794,88.1138,105.9199,49.5279,-418.5030,111.3302,-177.2207,-2.8665,92.2581,6,0,0,0,0
Session_6,2026-01-26 17:02:31.020,7.749,-71.8106,-63.5536,-49.4439,19.7122,88.7153,105.9068,50.3156,-418.5665,111.7063,-177.8636,-2.8074,92.2671,6,0,0,0,0
Session_6,2026-01-26 17:02:31.094,7.823,-71.8109,-63.5536,-49.4438,19.7589,89.0552,105.8663,50.7241,-418.4960,111.7777,-178.2052,-2.8567,92.3048,6,0,0,0,0
Session_6,2026-01-26 17:02:31.166,7.896,-71.8109,-63.5536,-49.4435,19.5975,88.7517,105.8821,50.3087,-418.4107,111.5133,-177.8685,-2.9282,92.2896,6,0,0,0,0
Session_6,2026-01-26 17:02:31.242,7.972,-71.8109,-63.5536,-49.4436,19.3922,89.0545,105.9000,50.5726,-418.0383,111.1593,-178.1022,-3.2080,92.2657,6,0,0,0,0
Session_6,2026-01-26 17:02:31.322,8.052,-71.8109,-63.5536,-49.4435,19.3579,89.2797,106.0510,50.8180,-417.9100,111.0982,-178.3006,-3.2981,92.1120,6,0,0,0,0
Session_6,2026-01-26 17:02:31.403,8.132,-71.8110,-63.5540,-49.4437,19.3387,89.4040,106.0771,50.9524,-417.8379,111.0604,-178.4129,-3.3507,92.0845,6,0,0,0,0
Session_6,2026-01-26 17:02:31.474,8.204,-71.8110,-63.5541,-49.4438,19.3421,89.3463,106.2776,50.8872,-417.8639,111.0662,-178.3468,-3.3258,91.8843,6,0,0,0,0
Session_6,2026-01-26 17:02:31.548,8.278,-71.8112,-63.5548,-49.4447,19.1780,89.5681,106.2962,51.0724,-417.5705,110.7790,-178.5118,-3.5466,91.8610,6,0,0,0,0
Session_6,2026-01-26 17:02:31.630,8.360,-71.8110,-63.5551,-49.4452,19.0043,89.5880,106.5832,51.0241,-417.3417,110.4829,-178.4631,-3.7121,91.5704,6,0,0,0,0
Session_6,2026-01-26 17:02:31.704,8.433,-71.8111,-63.5554,-49.4456,19.1842,89.4342,106.5866,50.9206,-417.6263,110.7826,-178.3669,-3.4963,91.5713,6,0,0,0,0
Session_6,2026-01-26 17:02:31.769,8.499,-71.8110,-63.5556,-49.4458,19.2892,89.1733,106.7445,50.6642,-417.8571,110.9608,-178.1378,-3.3164,91.4174,6,0,0,0,0
Session_6,2026-01-26 17:02:31.844,8.573,-71.8110,-63.5560,-49.4470,18.9576,89.2440,106.8242,50.6067,-417.4082,110.3953,-178.1041,-3.6533,91.3310,6,0,0,0,0
Session_6,2026-01-26 17:02:31.918,8.647,-71.8110,-63.5562,-49.4479,18.6816,89.1499,107.2753,50.3824,-417.0909,109.9310,-177.9030,-3.8748,90.8748,6,0,0,0,0
Session_6,2026-01-26 17:02:31.991,8.720,-71.8110,-63.5699,-49.4487,18.6369,88.8293,108.3005,49.9893,-417.1413,109.7614,-177.5111,-3.7923,89.8509,6,0,0,0,0
Session_6,2026-01-26 17:02:32.065,8.795,-71.8110,-63.5847,-49.4576,18.5442,88.2820,108.8560,49.3093,-417.1970,109.4797,-176.9193,-3.7014,89.3009,6,0,0,0,0
Session_6,2026-01-26 17:02:32.147,8.877,-71.8109,-63.7207,-49.4660,18.5793,88.2786,109.4980,49.2730,-417.0968,108.5255,-176.8382,-3.7686,88.6563,6,0,0,0,0
Session_6,2026-01-26 17:02:32.220,8.950,-71.8110,-63.9601,-49.4658,18.9157,88.6143,109.4410,49.7256,-417.1731,107.3531,-177.1906,-3.7918,88.7095,6,0,0,0,0
Session_6,2026-01-26 17:02:32.303,9.032,-71.8112,-64.3567,-49.4655,19.6690,88.3795,109.4204,49.6431,-417.8383,105.7643,-177.0899,-3.3782,88.7413,6,0,0,0,0
Session_6,2026-01-26 17:02:32.378,9.107,-71.8112,-64.7796,-49.4654,21.0031,88.5011,109.3785,50.1964,-419.0505,104.9541,-177.5100,-2.5610,88.7970,6,0,0,0,0
Session_6,2026-01-26 17:02:32.507,9.237,-71.8110,-64.9016,-49.4643,22.4622,89.5338,108.9452,51.9365,-420.3300,106.5445,-178.9408,-1.6491,89.2362,6,0,0,0,0
Session_6,2026-01-26 17:02:32.616,9.345,-71.8109,-64.9028,-49.4661,21.3739,88.6645,109.3710,50.4967,-419.3236,104.6845,-177.7465,-2.3825,88.8061,6,0,0,0,0
Session_6,2026-01-26 17:02:32.696,9.425,-71.8108,-64.9051,-49.4664,21.7042,88.7098,109.4932,50.6828,-419.7107,105.2273,-177.8936,-2.0839,88.6877,6,0,0,0,0
Session_6,2026-01-26 17:02:32.772,9.501,-71.8109,-64.9085,-49.4673,21.7344,88.6061,109.6065,50.5732,-419.7816,105.2529,-177.8005,-2.0206,88.5760,6,0,0,0,0
Session_6,2026-01-26 17:02:32.846,9.575,-71.8109,-64.9312,-49.4708,21.4577,88.6775,109.6065,50.5331,-419.3828,104.6013,-177.7660,-2.3299,88.5712,6,0,0,0,0
Session_6,2026-01-26 17:02:32.928,9.657,-71.8110,-64.9818,-49.4721,21.6623,88.9549,109.9608,50.9170,-419.4763,104.5705,-178.0644,-2.2671,88.2154,6,0,0,0,0
Session_6,2026-01-26 17:02:33.011,9.740,-71.8112,-64.9874,-49.4727,21.7241,88.9254,110.1318,50.9047,-419.5566,104.6333,-178.0491,-2.1990,88.0453,6,0,0,0,0
Session_6,2026-01-26 17:02:33.084,9.813,-71.8111,-65.0961,-49.4821,21.9033,88.9501,110.4744,50.9627,-419.6361,104.1116,-178.0806,-2.1387,87.7032,6,0,0,0,0
Session_6,2026-01-26 17:02:33.158,9.887,-71.8115,-65.3571,-49.4900,22.4162,88.9048,110.4119,51.0204,-419.9972,103.0651,-178.1256,-1.8963,87.7688,6,0,0,0,0
Session_6,2026-01-26 17:02:33.232,9.961,-71.8118,-65.7473,-49.4895,23.0637,88.8011,110.3693,51.0250,-420.4195,101.3518,-178.1197,-1.6199,87.8151,6,0,0,0,0
Session_6,2026-01-26 17:02:33.296,10.026,-71.8121,-66.1262,-49.4880,23.5018,88.7668,110.0617,51.0250,-420.5607,99.3639,-178.1170,-1.5612,88.1233,6,0,0,0,0
Session_6,2026-01-26 17:02:33.379,10.108,-71.8119,-66.2033,-49.4864,23.7758,88.7304,109.9958,51.0672,-420.8255,99.2836,-178.1525,-1.3644,88.1915,6,0,0,0,0
Session_6,2026-01-26 17:02:33.462,10.192,-71.8120,-66.2032,-49.4860,23.7730,88.6624,109.9683,50.9875,-420.8491,99.2829,-178.0885,-1.3442,88.2196,6,0,0,0,0
Session_6,2026-01-26 17:02:33.534,10.264,-71.8122,-66.2032,-49.4860,23.7854,88.7613,110.0040,51.1048,-420.8267,99.3014,-178.1848,-1.3652,88.1827,6,0,0,0,0
Session_6,2026-01-26 17:02:33.610,10.340,-71.8121,-66.2032,-49.4860,24.0415,88.7167,109.9155,51.1549,-421.1519,99.7446,-178.2322,-1.1120,88.2737,6,1,0,0,0
