session_name,timestamp,elapsed_time,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,robot_mode,tooldo1,tooldo2,do1,do2
Session_3,2026-01-26 16:57:50.849,1.587,-78.3147,6.1899,-38.2779,9.2800,92.4266,113.0253,-42.7526,-180.1696,554.8413,135.8738,57.3468,55.2765,6,0,0,0,0
Session_3,2026-01-26 16:57:50.922,1.660,-78.2520,2.0521,-38.7419,10.0264,92.3820,112.9360,-36.8193,-208.0638,541.4782,140.8182,54.6604,59.4372,6,0,0,0,0
Session_3,2026-01-26 16:57:50.988,1.726,-78.0790,-1.8459,-39.0291,9.9879,92.0496,113.0143,-31.2067,-233.7341,526.1057,145.5132,51.5083,63.0369,6,0,0,0,0
Session_3,2026-01-26 16:57:51.065,1.804,-77.6448,-6.5666,-39.1685,11.2164,91.2126,113.0795,-24.3422,-261.9538,508.4791,149.4774,48.8764,65.7778,6,0,0,0,0
Session_3,2026-01-26 16:57:51.136,1.874,-77.1895,-10.0764,-39.1682,12.1468,90.9421,113.1709,-18.1592,-281.6525,494.3807,151.8312,46.8333,67.7058,6,0,0,0,0
Session_3,2026-01-26 16:57:51.210,1.949,-76.3791,-14.6881,-39.1682,13.3594,89.2893,113.1798,-10.2466,-306.6017,474.0677,155.7937,44.6057,70.0598,6,0,0,0,0
Session_3,2026-01-26 16:57:51.301,2.039,-75.4461,-19.4858,-39.1684,14.5473,89.4775,113.1729,1.0805,-330.2148,450.7592,158.3172,41.4991,72.8601,6,0,0,0,0
Session_3,2026-01-26 16:57:51.374,2.113,-74.7589,-23.3577,-39.1675,14.8322,88.6137,114.7536,8.8826,-348.2625,429.1281,160.2402,38.2248,73.0435,6,0,0,0,0
Session_3,2026-01-26 16:57:51.448,2.187,-74.0790,-26.6800,-39.1683,14.7746,88.8657,115.0193,17.3525,-362.2247,408.9442,162.0632,35.1609,74.7756,6,0,0,0,0
Session_3,2026-01-26 16:57:51.512,2.251,-73.4895,-29.6568,-39.1688,14.8164,88.5663,114.9362,24.1900,-373.8032,390.3728,164.1659,32.7795,76.4241,6,0,0,0,0
Session_3,2026-01-26 16:57:51.572,2.310,-72.9446,-32.3579,-39.1688,15.2449,88.6137,114.7220,30.7972,-383.3123,373.8251,165.5758,30.8404,77.9152,6,0,0,0,0
Session_3,2026-01-26 16:57:51.634,2.372,-72.3762,-35.6404,-39.1691,15.6638,87.2788,115.0832,36.4953,-394.3055,352.9249,168.1129,28.8010,78.7271,6,0,0,0,0
Session_3,2026-01-26 16:57:51.711,2.449,-72.1894,-39.1320,-39.1698,15.5443,86.5867,117.0655,40.2441,-404.5922,328.7994,169.7087,25.5763,77.5759,6,0,0,0,0
Session_3,2026-01-26 16:57:51.771,2.509,-72.1911,-41.9083,-39.1702,15.6988,86.4212,118.2465,42.3381,-411.8045,309.6877,170.7864,23.1942,76.8864,6,0,0,0,0
Session_3,2026-01-26 16:57:51.850,2.589,-72.1918,-46.2205,-39.1704,16.5839,86.6766,118.4340,45.7392,-421.3964,280.6452,172.3754,20.0985,77.3992,6,0,0,0,0
Session_3,2026-01-26 16:57:51.932,2.671,-72.1917,-50.0022,-39.1700,15.4516,88.1804,119.3939,49.3091,-426.5512,250.6251,173.3989,15.0222,77.2828,6,0,0,0,0
Session_3,2026-01-26 16:57:52.004,2.743,-72.1913,-52.9475,-39.1710,13.1870,90.1215,119.2724,52.1651,-427.7340,224.3502,174.4311,9.5815,78.0810,6,0,0,0,0
Session_3,2026-01-26 16:57:52.080,2.818,-72.1911,-54.6260,-39.1712,13.4823,90.1703,117.8881,52.7790,-429.4464,212.5011,175.2863,8.4720,79.5859,6,0,0,0,0
Session_3,2026-01-26 16:57:52.144,2.882,-72.1913,-56.4152,-39.1712,14.2088,89.5084,116.6576,52.6117,-431.5557,200.6036,176.5455,7.9200,80.8748,6,0,0,0,0
Session_3,2026-01-26 16:57:52.204,2.942,-72.1915,-58.1631,-39.1717,14.3564,89.3463,115.2074,52.7369,-432.5934,187.8434,177.5872,6.6281,82.4212,6,0,0,0,0
Session_3,2026-01-26 16:57:52.282,3.020,-72.1931,-60.7044,-39.1713,16.3099,89.3937,113.1413,53.5793,-435.0669,172.4991,178.0188,6.1527,84.5250,6,0,0,0,0
Session_3,2026-01-26 16:57:52.347,3.085,-72.1970,-62.3092,-39.1706,18.0643,89.4122,113.0507,54.1356,-436.8217,163.7283,177.9521,6.2866,84.6060,6,0,0,0,0
Session_3,2026-01-26 16:57:52.421,3.159,-72.1987,-63.4357,-39.1709,17.9874,89.4122,113.0768,54.0635,-436.6395,155.0814,178.4258,5.1793,84.6257,6,0,0,0,0
Session_3,2026-01-26 16:57:52.495,3.234,-72.1991,-64.1146,-39.1708,18.4083,88.8217,112.8076,53.4681,-437.1388,150.7549,179.0948,5.1780,84.8996,6,0,0,0,0
Session_3,2026-01-26 16:57:52.569,3.307,-72.2059,-64.7260,-39.1710,19.2055,88.8258,111.4288,53.6240,-437.7758,147.6214,179.1478,5.3694,86.2708,6,0,0,0,0
Session_3,2026-01-26 16:57:52.642,3.381,-72.2090,-65.3843,-39.1717,19.2721,88.7263,109.9319,53.4362,-437.6621,142.7679,179.5859,4.8671,87.7890,6,0,0,0,0
Session_3,2026-01-26 16:57:52.707,3.446,-72.2308,-66.0851,-39.1717,20.0061,88.8636,109.2247,53.5758,-438.0909,138.8281,179.5054,4.8580,88.4764,6,0,0,0,0
Session_3,2026-01-26 16:57:52.772,3.510,-72.2914,-66.9158,-39.1719,20.1908,89.2433,108.9109,53.4816,-437.7909,132.8774,179.3837,4.1265,88.7484,6,0,0,0,0
Session_3,2026-01-26 16:57:52.837,3.576,-72.3965,-67.7663,-39.1718,20.7106,89.6711,108.4866,53.1873,-437.7753,127.3978,179.1141,3.6819,89.0776,6,0,0,0,0
Session_3,2026-01-26 16:57:52.904,3.642,-72.5789,-68.4930,-39.1719,21.0340,90.1133,108.0114,52.2591,-437.6342,122.4940,178.8495,3.1688,89.3812,6,0,0,0,0
Session_3,2026-01-26 16:57:52.980,3.718,-72.7075,-68.7278,-39.1719,20.6612,89.5152,107.4985,50.4065,-437.3963,120.0415,179.6314,2.7793,89.7734,6,0,0,0,0
Session_3,2026-01-26 16:57:53.045,3.783,-72.7280,-68.7271,-39.1715,20.8672,89.7288,107.3076,50.5666,-437.5598,120.4225,179.3750,2.9147,89.9415,6,0,0,0,0
Session_3,2026-01-26 16:57:53.128,3.866,-72.7262,-68.7269,-39.1717,20.5671,90.1964,107.2533,51.0211,-437.0674,119.8764,179.0205,2.4901,90.0037,6,0,0,0,0
Session_3,2026-01-26 16:57:53.194,3.933,-72.7276,-68.7271,-39.1719,19.8495,90.3296,106.8880,50.9217,-436.2383,118.5763,179.1178,1.7707,90.3763,6,0,0,0,0
Session_3,2026-01-26 16:57:53.260,3.998,-72.7293,-68.7270,-39.1720,18.9226,90.5953,106.3339,50.8953,-435.1111,116.9161,179.1408,0.8148,90.9360,6,0,0,0,0
Session_3,2026-01-26 16:57:53.321,4.060,-72.7392,-68.7259,-39.1719,18.7612,91.5896,105.8869,51.9156,-434.5803,116.6601,178.2348,0.3954,91.3798,6,0,0,0,0
Session_3,2026-01-26 16:57:53.388,4.126,-72.7439,-68.7074,-39.1711,18.6644,91.9672,105.8787,52.2882,-434.3554,116.6445,177.8929,0.2178,91.3869,6,0,0,0,0
Session_3,2026-01-26 16:57:53.472,4.211,-72.8169,-68.7076,-39.1713,17.7642,91.3376,105.8031,50.6854,-433.6130,115.0271,178.7442,-0.4746,91.3838,6,0,0,0,0
Session_3,2026-01-26 16:57:53.554,4.292,-73.1121,-68.7067,-39.1712,17.2485,91.0224,105.3932,47.9015,-433.3762,114.1209,179.1813,-0.8782,91.4953,6,0,0,0,0
Session_3,2026-01-26 16:57:53.620,4.359,-73.4207,-68.6985,-39.1711,17.4703,90.9936,105.0437,45.6133,-433.9062,114.5711,179.1441,-0.6435,91.5369,6,0,0,0,0
Session_3,2026-01-26 16:57:53.704,4.442,-73.6027,-68.6984,-39.1712,17.6125,91.3328,104.6132,44.6785,-434.0996,114.8296,178.7752,-0.5850,91.7874,6,0,0,0,0
Session_3,2026-01-26 16:57:53.786,4.524,-73.6026,-68.6975,-39.1711,17.7306,91.6342,104.5445,45.0703,-434.1353,115.0533,178.4528,-0.5440,91.8582,6,0,0,0,0
Session_3,2026-01-26 16:57:53.859,4.597,-73.6027,-68.6956,-39.1712,17.6214,91.7207,104.4889,45.1337,-433.9795,114.8783,178.3954,-0.6681,91.9141,6,0,0,0,0
Session_3,2026-01-26 16:57:53.934,4.672,-73.6018,-68.6948,-39.1713,17.4188,92.1808,104.2891,45.6055,-433.5843,114.5472,177.9970,-0.9716,92.1176,6,0,0,0,0
Session_3,2026-01-26 16:57:53.993,4.732,-73.6018,-68.6949,-39.1715,17.2863,92.3298,104.0652,45.7326,-433.3769,114.3208,177.8809,-1.1288,92.3420,6,0,0,0,0
Session_3,2026-01-26 16:57:54.064,4.802,-73.6019,-68.6945,-39.1714,17.2149,92.0956,104.0385,45.4349,-433.3733,114.1887,178.1247,-1.1398,92.3664,6,0,0,0,0
Session_3,2026-01-26 16:57:54.139,4.877,-73.6019,-68.6949,-39.1718,16.6354,92.0922,103.9341,45.2277,-432.6833,113.1737,178.2657,-1.6988,92.4672,6,0,0,0,0
Session_3,2026-01-26 16:57:54.221,4.959,-73.6018,-68.6951,-39.1720,16.2824,92.2501,103.5880,45.2870,-432.2037,112.5667,178.1850,-2.0689,92.8118,6,0,0,0,0
Session_3,2026-01-26 16:57:54.287,5.025,-73.6016,-68.6950,-39.1719,16.5997,92.3634,103.3230,45.5325,-432.5475,113.1235,177.9920,-1.7776,93.0804,6,0,0,0,0
Session_3,2026-01-26 16:57:54.350,5.088,-73.6017,-68.6952,-39.1720,16.5145,92.3291,103.3182,45.4620,-432.4565,112.9716,178.0450,-1.8528,93.0843,6,0,0,0,0
Session_3,2026-01-26 16:57:54.411,5.150,-73.6016,-68.6957,-39.1723,16.5049,92.1705,103.3189,45.2742,-432.4980,112.9427,178.2018,-1.8263,93.0824,6,0,0,0,0
Session_3,2026-01-26 16:57:54.494,5.232,-73.6017,-68.6959,-39.1725,16.5118,92.0709,103.2887,45.1603,-432.5396,112.9479,178.2962,-1.7962,93.1119,6,0,0,0,0
Session_3,2026-01-26 16:57:54.559,5.297,-73.6016,-68.6961,-39.1734,16.5131,92.1018,103.2543,45.1963,-432.5288,112.9463,178.2650,-1.8020,93.1464,6,0,0,0,0
Session_3,2026-01-26 16:57:54.621,5.359,-73.6016,-68.6961,-39.1736,16.4486,92.1382,103.2111,45.2160,-432.4383,112.8349,178.2430,-1.8721,93.1895,6,0,0,0,0
Session_3,2026-01-26 16:57:54.692,5.430,-73.6016,-68.6961,-39.1739,16.5207,92.0915,103.1067,45.1870,-432.5404,112.9565,178.2688,-1.7883,93.2941,6,0,0,0,0
Session_3,2026-01-26 16:57:54.756,5.494,-73.6016,-68.6965,-39.1758,16.4211,92.1355,102.8828,45.2018,-432.4011,112.7744,178.2417,-1.8907,93.5176,6,0,0,0,0
Session_3,2026-01-26 16:57:54.839,5.578,-73.6015,-68.6966,-39.1785,16.4191,92.1320,102.7428,45.1958,-432.3944,112.7585,178.2415,-1.8903,93.6576,6,0,0,0,0
Session_3,2026-01-26 16:57:54.920,5.658,-73.6015,-68.6968,-39.1816,16.4397,92.1224,102.5642,45.1901,-432.4159,112.7782,178.2413,-1.8659,93.8362,6,0,0,0,0
Session_3,2026-01-26 16:57:54.995,5.733,-73.6015,-68.6969,-39.1824,16.4390,92.2179,102.3816,45.3003,-432.3808,112.7772,178.1424,-1.8823,94.0195,6,0,0,0,0
Session_3,2026-01-26 16:57:55.070,5.808,-73.6015,-68.6969,-39.1830,16.6244,92.3009,102.3143,45.4623,-432.5742,113.1002,178.0196,-1.7173,94.0887,6,0,0,0,0
Session_3,2026-01-26 16:57:55.151,5.889,-73.6016,-68.6969,-39.1831,16.9032,92.2906,102.2449,45.5474,-432.9109,113.5841,177.9685,-1.4403,94.1594,6,0,0,0,0
Session_3,2026-01-26 16:57:55.218,5.956,-73.6016,-68.6969,-39.1831,17.4518,92.0867,102.1859,45.5017,-433.6298,114.5332,178.0506,-0.8590,94.2193,6,0,0,0,0
Session_3,2026-01-26 16:57:55.280,6.018,-73.6015,-68.6969,-39.1831,18.1316,91.8821,102.0390,45.4976,-434.4921,115.7217,178.1068,-0.1465,94.3661,6,0,0,0,0
Session_3,2026-01-26 16:57:55.361,6.099,-73.6015,-68.6970,-39.1831,18.2593,91.8718,101.8714,45.5286,-434.6429,115.9467,178.0902,-0.0139,94.5335,6,0,0,0,0
Session_3,2026-01-26 16:57:55.448,6.186,-73.6015,-68.6970,-39.1830,18.1858,91.9466,101.8089,45.5911,-434.5327,115.8201,178.0320,-0.0990,94.5965,6,0,0,0,0
Session_3,2026-01-26 16:57:55.531,6.269,-73.6015,-68.6969,-39.1830,18.1535,91.9782,101.7911,45.6170,-434.4848,115.7654,178.0076,-0.1362,94.6145,6,0,0,0,0
Session_3,2026-01-26 16:57:55.604,6.342,-73.6015,-68.6967,-39.1829,17.8246,92.0963,101.7842,45.6419,-434.0632,115.1915,177.9590,-0.4818,94.6218,6,0,0,0,0
Session_3,2026-01-26 16:57:55.678,6.416,-73.6010,-68.6968,-39.1831,17.2355,92.4108,101.7842,45.8080,-433.2638,114.1707,177.7715,-1.1230,94.6231,6,0,0,0,0
Session_3,2026-01-26 16:57:55.752,6.490,-73.6011,-68.6966,-39.1829,17.5925,92.3140,101.7924,45.8189,-433.7175,114.7941,177.7934,-0.7537,94.6152,6,0,0,0,0
Session_3,2026-01-26 16:57:55.825,6.564,-73.6011,-68.6967,-39.1829,17.4181,92.4177,101.7883,45.8791,-433.4771,114.4919,177.7275,-0.9456,94.6196,6,0,0,0,0
Session_3,2026-01-26 16:57:55.900,6.639,-73.6010,-68.6966,-39.1829,17.2959,92.4259,101.7973,45.8465,-433.3305,114.2793,177.7445,-1.0671,94.6104,6,0,0,0,0
Session_3,2026-01-26 16:57:55.981,6.719,-73.6011,-68.6961,-39.1823,16.8022,92.9903,101.8137,46.3305,-432.5536,113.4564,177.2930,-1.6654,94.5965,6,0,0,0,0
Session_3,2026-01-26 16:57:56.041,6.779,-73.6010,-68.6955,-39.1813,16.5454,93.3055,101.8192,46.6077,-432.1412,113.0402,177.0368,-1.9800,94.5926,6,0,0,0,0
Session_3,2026-01-26 16:57:56.114,6.852,-73.6012,-68.6956,-39.1813,16.6051,92.9945,101.8185,46.2657,-432.3191,113.1229,177.3291,-1.8579,94.5903,6,0,0,0,0
Session_3,2026-01-26 16:57:56.202,6.940,-73.6011,-68.6957,-39.1814,16.2563,92.9230,101.8199,46.0595,-431.9229,112.5131,177.4706,-2.1849,94.5858,6,0,0,0,0
Session_3,2026-01-26 16:57:56.286,7.024,-73.6011,-68.6960,-39.1818,15.9171,93.1510,101.7911,46.2034,-431.4322,111.9385,177.3158,-2.5630,94.6140,6,0,0,0,0
Session_3,2026-01-26 16:57:56.362,7.100,-73.6009,-68.6963,-39.1822,15.9405,93.2499,101.7719,46.3279,-431.4259,111.9814,177.2134,-2.5601,94.6346,6,0,0,0,0
Session_3,2026-01-26 16:57:56.437,7.175,-73.6009,-68.6962,-39.1821,16.2474,92.9450,101.7471,46.0833,-431.9026,112.4925,177.4484,-2.1961,94.6590,6,1,0,0,0
Session_3,2026-01-26 16:57:56.519,7.257,-73.6011,-68.6963,-39.1823,16.2543,92.4966,101.7361,45.5624,-432.0632,112.4768,177.8858,-2.0981,94.6661,6,1,0,0,0
Session_3,2026-01-26 16:57:56.585,7.323,-73.6010,-68.6964,-39.1823,16.2460,92.4788,101.7046,45.5394,-432.0591,112.4608,177.9038,-2.1015,94.6976,6,1,0,0,0
Session_3,2026-01-26 16:57:56.656,7.394,-73.6010,-68.6968,-39.1827,16.3854,92.3882,101.6895,45.4832,-432.2572,112.6924,177.9639,-1.9469,94.7130,6,1,0,0,0
Session_3,2026-01-26 16:57:56.742,7.481,-73.6010,-68.6969,-39.1830,16.4740,92.3504,101.6716,45.4706,-432.3763,112.8417,177.9825,-1.8522,94.7312,6,1,0,0,0
Session_3,2026-01-26 16:57:56.816,7.554,-73.6009,-68.6972,-39.1834,16.5269,92.1691,101.6592,45.2785,-432.5005,112.9205,178.1491,-1.7641,94.7427,6,1,0,0,0
Session_3,2026-01-26 16:57:56.887,7.625,-73.6009,-68.6975,-39.1855,16.4479,92.0908,101.6558,45.1582,-432.4276,112.7685,178.2421,-1.8279,94.7451,6,1,0,0,0
Session_3,2026-01-26 16:57:56.956,7.694,-73.6009,-68.6977,-39.1965,16.4520,92.0421,101.6373,45.0966,-432.4267,112.7239,178.2907,-1.8244,94.7633,6,1,0,0,0
Session_3,2026-01-26 16:57:57.024,7.762,-73.6005,-68.6983,-39.3054,16.3923,91.9556,101.6256,44.9126,-432.1617,112.1344,178.4092,-1.9725,94.7738,6,1,0,0,0
Session_3,2026-01-26 16:57:57.097,7.835,-73.5999,-68.6986,-39.6459,16.5207,91.9720,101.5940,44.7766,-431.6136,110.8640,178.4347,-2.1829,94.8045,6,1,0,0,0
Session_3,2026-01-26 16:57:57.178,7.916,-73.5992,-68.6991,-40.4611,16.5578,92.1087,101.4416,44.4530,-429.9092,107.3766,178.4496,-2.9689,94.9515,6,1,0,0,0
Session_3,2026-01-26 16:57:57.239,7.977,-73.5991,-68.6991,-41.3150,17.5651,92.1149,101.3702,44.2911,-429.3297,105.3921,178.4095,-2.8178,95.0247,6,1,0,0,0
Session_3,2026-01-26 16:57:57.335,8.073,-73.5987,-68.6987,-42.8666,19.5975,92.3943,101.4059,44.3590,-428.3493,102.1819,178.0420,-2.4024,94.9954,6,1,0,0,0
Session_3,2026-01-26 16:57:57.409,8.148,-73.5987,-68.6984,-43.9097,21.5318,92.7061,101.4093,44.7284,-428.2684,101.0438,177.5601,-1.5902,95.0004,6,1,0,0,0
Session_3,2026-01-26 16:57:57.492,8.231,-73.5984,-68.6971,-44.3857,24.2063,94.2998,101.2926,47.1871,-429.7812,103.8230,175.5638,0.2607,95.1411,6,1,0,0,0
Session_3,2026-01-26 16:57:57.555,8.294,-73.5977,-68.6964,-44.3809,24.7213,95.0139,101.2967,48.1933,-430.1223,104.8420,174.7619,0.6314,95.1487,6,1,0,0,0
Session_3,2026-01-26 16:57:57.624,8.363,-73.5894,-68.6967,-44.3811,24.2702,94.9404,101.3969,48.0219,-429.6360,104.0229,174.9218,0.1940,95.0565,6,1,0,0,0
Session_3,2026-01-26 16:57:57.691,8.430,-73.5894,-68.6969,-44.3815,23.9639,94.6740,101.4622,47.6111,-429.3807,103.4461,175.2434,-0.0598,94.9871,6,1,0,0,0
Session_3,2026-01-26 16:57:57.756,8.494,-73.5894,-68.6968,-44.3815,23.7854,94.4563,101.4999,47.2992,-429.2524,103.1077,175.4922,-0.1947,94.9459,6,1,0,0,0
Session_3,2026-01-26 16:57:57.821,8.559,-73.5894,-68.6968,-44.3815,23.6343,94.2572,101.5144,47.0171,-429.1483,102.8214,175.7175,-0.3041,94.9283,6,1,0,0,0
Session_3,2026-01-26 16:57:57.890,8.628,-73.5895,-68.6969,-44.3820,22.9463,94.1336,101.5233,46.6392,-428.3955,101.5920,175.9758,-0.9549,94.9160,6,1,0,0,0
Session_3,2026-01-26 16:57:57.959,8.697,-73.5895,-68.6969,-44.3821,22.6964,93.8315,101.5350,46.2022,-428.2063,101.1261,176.3221,-1.1406,94.8994,6,1,0,0,0
Session_3,2026-01-26 16:57:58.030,8.768,-73.5894,-68.6970,-44.3822,22.2865,93.7237,101.5425,45.9352,-427.7596,100.3991,176.5098,-1.5214,94.8887,6,1,0,0,0
Session_3,2026-01-26 16:57:58.104,8.843,-73.5894,-68.6972,-44.3827,21.9143,93.3865,101.5562,45.4127,-427.4304,99.7218,176.9152,-1.8201,94.8689,6,1,0,0,0
Session_3,2026-01-26 16:57:58.179,8.917,-73.5893,-68.6974,-44.3831,21.8120,93.2520,101.5665,45.2204,-427.3526,99.5319,177.0680,-1.8945,94.8566,6,1,0,0,0
Session_3,2026-01-26 16:57:58.240,8.978,-73.5887,-68.6974,-44.3832,21.8360,93.2465,101.5947,45.2275,-427.3824,99.5724,177.0695,-1.8714,94.8292,6,1,0,0,0
Session_3,2026-01-26 16:57:58.304,9.042,-73.5880,-68.6976,-44.3836,21.8065,93.0734,101.6888,45.0203,-427.4045,99.5067,177.2482,-1.8707,94.7339,6,1,0,0,0
Session_3,2026-01-26 16:57:58.385,9.123,-73.5870,-68.6978,-44.3842,21.8175,92.8324,101.7945,44.7512,-427.4973,99.5063,177.4856,-1.8166,94.6271,6,1,0,0,0
Session_3,2026-01-26 16:57:58.448,9.186,-73.5867,-68.6976,-44.3841,21.8834,92.8633,101.7780,44.8126,-427.5660,99.6246,177.4413,-1.7574,94.6445,6,1,0,0,0
Session_3,2026-01-26 16:57:58.514,9.252,-73.5871,-68.6967,-44.3832,22.0990,92.8743,101.7547,44.8995,-427.8231,100.0110,177.3855,-1.5457,94.6689,6,1,0,0,0
Session_3,2026-01-26 16:57:58.590,9.329,-73.5875,-68.6936,-44.3816,22.1532,92.9347,101.7169,44.9880,-427.8743,100.1391,177.3134,-1.4985,94.7072,6,1,0,0,0
Session_3,2026-01-26 16:57:58.673,9.411,-73.5880,-68.6204,-44.3815,21.9740,92.9800,101.6366,44.9974,-427.7257,100.3706,177.2882,-1.6076,94.7868,6,1,0,0,0
Session_3,2026-01-26 16:57:58.755,9.493,-73.5880,-68.4521,-44.3814,21.8669,93.0199,101.6235,45.0594,-427.7657,101.4296,177.2365,-1.5550,94.8005,6,1,0,0,0
Session_3,2026-01-26 16:57:58.821,9.560,-73.5879,-68.2594,-44.3815,21.5682,93.0281,101.6263,45.0246,-427.6109,102.3319,177.2499,-1.6608,94.7973,6,1,0,0,0
Session_3,2026-01-26 16:57:58.896,9.634,-73.5883,-68.1157,-44.3815,21.4405,92.9718,101.6421,44.9561,-427.6284,103.1674,177.3023,-1.6344,94.7807,6,1,0,0,0
Session_3,2026-01-26 16:57:58.970,9.708,-73.5883,-68.0989,-44.3817,21.1315,93.0741,101.6393,44.9706,-427.2406,102.7598,177.2609,-1.9414,94.7826,6,1,0,0,0
Session_3,2026-01-26 16:57:59.032,9.770,-73.5885,-68.0991,-44.3819,20.9818,93.0446,101.6785,44.8818,-427.0699,102.4962,177.3215,-2.0843,94.7419,6,1,0,0,0
Session_3,2026-01-26 16:57:59.094,9.832,-73.5888,-68.0988,-44.3817,21.4453,92.9004,101.7039,44.8762,-427.6759,103.2946,177.3696,-1.6019,94.7179,6,0,0,0,0
Session_3,2026-01-26 16:57:59.161,9.899,-73.5888,-68.0988,-44.3818,21.2297,92.7452,101.6895,44.6197,-427.4709,102.9103,177.5649,-1.7810,94.7297,6,0,0,0,0
Session_3,2026-01-26 16:57:59.221,9.960,-73.5888,-68.0985,-44.3817,21.0594,92.4809,101.6517,44.2520,-427.3571,102.6034,177.8570,-1.8924,94.7641,6,0,0,0,0
Session_3,2026-01-26 16:57:59.308,10.046,-73.5888,-68.0855,-44.3815,20.8363,92.5694,101.5418,44.2797,-427.0715,102.3187,177.8086,-2.1117,94.8732,6,0,0,0,0
Session_3,2026-01-26 16:57:59.377,10.115,-73.5888,-67.9813,-44.3814,20.7676,92.6422,101.4725,44.3722,-427.0729,102.9719,177.7276,-2.0887,94.9434,6,0,0,0,0
Session_3,2026-01-26 16:57:59.450,10.188,-73.5888,-67.6238,-44.3816,20.3899,92.6326,101.4004,44.3346,-426.9857,104.9522,177.7384,-2.1038,95.0153,6,0,0,0,0
Session_3,2026-01-26 16:57:59.516,10.255,-73.5887,-67.1717,-44.3815,20.4016,92.6079,101.3969,44.4414,-427.4516,108.3039,177.6709,-1.6441,95.0216,6,0,0,0,0
