session_name,timestamp,elapsed_time,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,robot_mode,tooldo1,tooldo2,do1,do2
Session_5,2026-01-26 17:01:08.051,0.003,-89.2341,-8.1051,8.9375,2.7198,92.0901,124.6921,-77.5900,-88.4304,617.4044,83.7594,55.2784,-2.2758,6,0,0,0,0
Session_5,2026-01-26 17:01:08.117,0.069,-89.2341,-8.1052,8.9375,2.7274,92.0956,124.6962,-77.5836,-88.4166,617.4126,83.7469,55.2742,-2.2804,6,0,0,0,0
Session_5,2026-01-26 17:01:08.183,0.134,-89.2341,-8.1052,8.9375,2.6944,92.0929,124.6907,-77.5861,-88.4770,617.3763,83.8038,55.2813,-2.2367,6,0,0,0,0
Session_5,2026-01-26 17:01:08.256,0.208,-89.2341,-8.1052,8.9375,2.5495,92.1039,124.6948,-77.5692,-88.7421,617.2163,84.0585,55.2851,-2.0161,6,0,0,0,0
Session_5,2026-01-26 17:01:08.332,0.283,-89.2341,-8.1052,8.9375,2.5605,92.1039,124.6941,-77.5695,-88.7219,617.2285,84.0391,55.2853,-2.0321,6,0,0,0,0
Session_5,2026-01-26 17:01:08.398,0.349,-89.2341,-8.1052,8.9375,2.5488,92.1011,124.6948,-77.5725,-88.7438,617.2155,84.0597,55.2850,-2.0178,6,0,0,0,0
Session_5,2026-01-26 17:01:08.461,0.412,-89.2341,-8.1052,8.9375,2.5433,92.1046,124.6914,-77.5682,-88.7534,617.2095,84.0688,55.2889,-2.0071,6,0,0,0,0
Session_5,2026-01-26 17:01:08.529,0.480,-89.2340,-8.1052,8.9375,2.4973,92.1204,124.6962,-77.5479,-88.8367,617.1585,84.1502,55.2872,-1.9242,6,0,0,0,0
Session_5,2026-01-26 17:01:08.603,0.555,-89.2340,-8.1052,8.9373,2.3518,92.1382,124.6928,-77.5227,-89.1029,616.9966,84.4053,55.2982,-1.6968,6,0,0,0,0
Session_5,2026-01-26 17:01:08.668,0.619,-89.2340,-8.1053,8.9373,2.1190,92.2398,124.6921,-77.3939,-89.5220,616.7365,84.8136,55.3134,-1.2596,6,0,0,0,0
Session_5,2026-01-26 17:01:08.735,0.686,-89.2340,-8.1054,8.9371,1.7235,92.3586,124.6935,-77.2404,-90.2352,616.2905,85.5088,55.3294,-0.5692,6,0,0,0,0
Session_5,2026-01-26 17:01:08.809,0.761,-89.2340,-8.1057,8.9366,0.5232,92.7541,124.6907,-76.7324,-92.3764,614.9073,87.6205,55.3513,1.5631,6,0,0,0,0
Session_5,2026-01-26 17:01:08.881,0.832,-89.2339,-8.1061,8.9360,-1.4632,92.9745,124.6935,-76.4183,-95.8816,612.5215,91.1102,55.2686,4.6532,6,0,0,0,0
Session_5,2026-01-26 17:01:08.947,0.898,-89.2338,-8.1071,8.9348,-3.5973,93.1332,124.6941,-76.1768,-99.5652,609.8232,94.8325,55.0586,7.8674,6,0,0,0,0
Session_5,2026-01-26 17:01:09.012,0.964,-89.2333,-8.1082,8.9096,-5.4630,93.2815,124.6935,-75.9528,-102.8095,607.3220,98.0855,54.7699,10.6782,6,0,0,0,0
Session_5,2026-01-26 17:01:09.080,1.032,-89.2331,-8.1085,8.8873,-7.5552,93.5397,124.6928,-75.5931,-106.3043,604.4054,101.6500,54.3238,13.8393,6,0,0,0,0
Session_5,2026-01-26 17:01:09.145,1.097,-89.2327,-8.1764,8.8549,-10.2269,93.7560,124.6921,-75.2657,-111.1464,600.3645,106.1870,53.5762,17.7229,6,0,0,0,0
Session_5,2026-01-26 17:01:09.211,1.163,-89.2326,-8.4027,8.8354,-12.4036,93.9043,124.6935,-75.0182,-116.2048,596.5884,110.0040,52.7773,20.9244,6,0,0,0,0
Session_5,2026-01-26 17:01:09.270,1.222,-89.2325,-8.9443,8.8239,-12.5127,94.1885,124.6996,-74.6170,-120.4574,595.2965,110.9868,52.4809,21.9821,6,0,0,0,0
Session_5,2026-01-26 17:01:09.343,1.295,-89.2323,-9.6838,8.8245,-12.2827,94.4666,124.6955,-74.2109,-125.6349,594.0898,111.7257,52.2394,22.8393,6,0,0,0,0
Session_5,2026-01-26 17:01:09.425,1.377,-89.2322,-10.3946,8.8246,-13.4686,94.7324,124.6955,-73.7962,-132.5827,590.6073,114.5036,51.4298,25.2815,6,0,0,0,0
Session_5,2026-01-26 17:01:09.499,1.450,-89.2321,-10.9951,8.8222,-14.6853,95.0571,124.6921,-73.3221,-138.6530,587.1984,117.0501,50.5643,27.5739,6,0,0,0,0
Session_5,2026-01-26 17:01:09.564,1.516,-89.2320,-11.6278,8.8136,-15.4475,95.4561,124.6948,-72.7644,-144.2872,584.3618,118.9017,49.8027,29.3759,6,0,0,0,0
Session_5,2026-01-26 17:01:09.631,1.583,-89.2319,-12.4299,8.8134,-15.6445,95.6291,124.6921,-72.4735,-150.3692,581.9823,120.2058,49.2691,30.5330,6,0,0,0,0
Session_5,2026-01-26 17:01:09.696,1.647,-89.2313,-13.1523,8.8123,-17.1222,95.8351,124.6914,-72.1291,-157.3953,577.4826,123.0104,48.0770,32.8334,6,0,0,0,0
Session_5,2026-01-26 17:01:09.771,1.722,-89.2312,-13.9354,8.8131,-19.4657,96.1736,124.6935,-71.6100,-165.6335,571.0896,126.7309,46.2352,35.8730,6,0,0,0,0
Session_5,2026-01-26 17:01:09.845,1.797,-89.2307,-14.6798,8.8125,-22.1718,96.7635,124.6900,-70.7903,-173.6112,563.8948,130.4328,43.9656,39.0272,6,0,0,0,0
Session_5,2026-01-26 17:01:09.912,1.863,-89.2302,-15.3202,8.8125,-23.3968,97.2146,124.6935,-70.1712,-179.1525,559.6304,132.2310,42.6175,40.6540,6,0,0,0,0
Session_5,2026-01-26 17:01:09.994,1.945,-89.2101,-16.1969,8.8121,-23.2697,97.8161,124.6928,-69.3050,-184.9857,557.1512,132.7391,41.9015,41.5355,6,0,0,0,0
Session_5,2026-01-26 17:01:10.058,2.009,-89.1822,-17.0777,8.8056,-23.9358,98.4190,124.6921,-68.3978,-191.5227,553.0162,134.0124,40.6385,42.9183,6,0,0,0,0
Session_5,2026-01-26 17:01:10.132,2.084,-89.1785,-18.2885,8.8037,-24.2647,98.6833,124.6948,-67.9483,-199.9058,548.2760,135.3650,39.4862,44.0129,6,0,0,0,0
Session_5,2026-01-26 17:01:10.214,2.166,-89.1471,-19.7383,8.8003,-25.9408,99.1152,124.6935,-67.1607,-210.7168,539.7971,138.0036,37.1265,46.0337,6,0,0,0,0
Session_5,2026-01-26 17:01:10.280,2.232,-89.1123,-20.9851,8.7938,-27.8812,99.6446,124.6900,-66.2559,-219.9779,531.2355,140.4447,34.5985,47.9159,6,0,0,0,0
Session_5,2026-01-26 17:01:10.354,2.305,-89.0401,-22.3001,8.7889,-29.7063,100.2145,124.6907,-65.1440,-229.2309,522.4036,142.6339,32.0121,49.6162,6,0,0,0,0
Session_5,2026-01-26 17:01:10.428,2.379,-88.9008,-23.6812,8.7878,-30.1602,100.7872,124.6900,-63.7381,-238.0161,515.9404,143.6859,30.3631,50.7118,6,0,0,0,0
Session_5,2026-01-26 17:01:10.493,2.445,-88.6246,-25.0866,8.7863,-29.6473,101.2878,124.6928,-61.7954,-246.5747,511.1827,144.0344,29.4477,51.5107,6,0,0,0,0
Session_5,2026-01-26 17:01:10.564,2.515,-88.1291,-26.3705,8.7808,-29.7400,101.6311,124.6935,-59.0022,-254.7632,505.4558,144.8191,28.2228,52.6199,6,0,0,0,0
Session_5,2026-01-26 17:01:10.642,2.593,-87.2908,-27.9782,8.7793,-29.2751,101.9655,124.6948,-54.4336,-264.8402,499.2699,145.4141,27.1766,53.9580,6,0,0,0,0
Session_5,2026-01-26 17:01:10.713,2.664,-86.3676,-29.2676,8.7759,-29.0437,102.4180,124.6907,-49.1596,-272.9650,493.8565,145.8561,26.1356,55.3794,6,0,0,0,0
Session_5,2026-01-26 17:01:10.789,2.741,-85.2922,-30.7920,8.7755,-28.6592,102.7126,124.6900,-42.9809,-282.3067,487.4487,146.4380,25.0987,56.8958,6,0,0,0,0
Session_5,2026-01-26 17:01:10.869,2.821,-84.1919,-32.3753,8.7752,-29.0355,103.2509,124.6941,-36.0324,-291.7317,478.9674,147.3756,23.2838,58.7112,6,0,0,0,0
Session_5,2026-01-26 17:01:10.931,2.883,-83.4508,-33.3527,8.7706,-29.9254,103.2578,124.6900,-31.6328,-297.5286,472.1331,148.5879,21.7849,59.9244,6,0,0,0,0
Session_5,2026-01-26 17:01:11.011,2.963,-82.4773,-34.8278,8.7669,-30.9938,103.5448,124.6907,-25.2217,-305.6690,462.3033,149.9949,19.5909,61.5560,6,0,0,0,0
Session_5,2026-01-26 17:01:11.092,3.044,-81.5619,-36.5904,8.7650,-31.3646,103.6011,124.6921,-18.9559,-314.8807,452.1654,151.2705,17.8293,62.9092,6,0,0,0,0
Session_5,2026-01-26 17:01:11.167,3.118,-80.9927,-38.1305,8.7650,-31.8926,103.6835,124.6845,-14.5570,-322.4427,442.6696,152.4620,16.1041,63.8734,6,0,0,0,0
Session_5,2026-01-26 17:01:11.235,3.186,-80.8049,-39.7089,8.7633,-33.1107,103.7267,124.6859,-12.2998,-329.5851,431.2974,154.0866,13.7868,64.4990,6,0,0,0,0
Session_5,2026-01-26 17:01:11.308,3.260,-80.8063,-41.2813,8.7632,-34.9812,103.5420,124.6852,-11.4856,-336.0256,418.3730,156.2257,11.0449,64.8826,6,0,0,0,0
Session_5,2026-01-26 17:01:11.381,3.333,-80.8060,-43.1087,8.7632,-35.0800,103.4651,124.6928,-10.3171,-343.8046,407.5005,157.3855,9.4895,65.0545,6,0,0,0,0
Session_5,2026-01-26 17:01:11.447,3.399,-80.8061,-44.3282,8.7638,-34.2272,103.3697,124.6900,-9.5454,-349.2780,401.9897,157.6692,9.2377,65.0698,6,0,0,0,0
Session_5,2026-01-26 17:01:11.516,3.467,-80.8059,-45.5668,8.7632,-33.5413,103.2166,124.6900,-8.8572,-354.6550,395.8807,158.1041,8.8604,65.0862,6,0,0,0,0
Session_5,2026-01-26 17:01:11.578,3.530,-80.8060,-46.4708,8.7639,-33.3813,103.1733,124.6907,-8.3193,-358.3022,390.6702,158.5594,8.2674,65.1390,6,0,0,0,0
Session_5,2026-01-26 17:01:11.656,3.607,-80.8059,-47.7443,8.7631,-33.3820,103.1410,124.6907,-7.5690,-363.1729,382.7698,159.3048,7.2275,65.2294,6,0,0,0,0
Session_5,2026-01-26 17:01:11.728,3.680,-80.8057,-48.8633,8.7626,-33.0791,103.1699,124.6873,-6.8360,-367.4800,376.3704,159.7413,6.5358,65.2937,6,0,0,0,0
Session_5,2026-01-26 17:01:11.812,3.763,-80.8057,-50.0773,8.7630,-32.5484,103.1829,124.6880,-6.0634,-372.1548,369.7373,160.1137,5.9617,65.3373,6,0,0,0,0
