session_name,timestamp,elapsed_time,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz,robot_mode,tooldo1,tooldo2,do1,do2
Session_7,2026-01-26 17:03:22.407,3.976,-72.6333,-70.2762,-2.4643,-12.7194,92.9581,115.1820,56.2332,-440.1645,215.2621,175.3922,2.8513,82.1872,6,0,0,0,0
Session_7,2026-01-26 17:03:22.491,4.060,-72.1997,-70.5073,-2.4640,-19.0867,94.3389,110.3089,58.9267,-432.2790,202.2398,176.6435,-3.4352,87.5141,6,0,0,0,0
Session_7,2026-01-26 17:03:22.566,4.135,-72.2406,-70.5099,-2.4677,-23.3041,94.6822,91.0286,57.2987,-426.8386,195.1943,175.4314,-6.3647,106.7279,6,0,0,0,0
Session_7,2026-01-26 17:03:22.641,4.210,-72.2405,-70.5092,-2.4668,-20.7628,95.0146,86.8517,58.7347,-430.0053,199.4315,174.7882,-3.4582,110.9014,6,0,0,0,0
Session_7,2026-01-26 17:03:22.714,4.283,-72.2403,-70.5089,-2.4657,-18.8676,96.2045,87.1937,60.8532,-431.9046,202.8051,173.7132,-1.5369,110.5506,6,0,0,0,0
Session_7,2026-01-26 17:03:22.781,4.350,-72.2405,-70.5091,-2.4660,-18.0512,97.0072,87.2575,62.0847,-432.5833,204.3283,172.9520,-0.6907,110.4817,6,0,0,0,0
Session_7,2026-01-26 17:03:22.855,4.424,-72.2412,-70.5091,-2.4660,-14.6118,95.6490,87.2617,61.7629,-436.9636,210.2583,174.4722,2.6798,110.4868,6,0,0,0,0
Session_7,2026-01-26 17:03:22.929,4.498,-72.2400,-70.5082,-2.4639,-10.8428,93.1009,87.3166,60.0766,-441.7719,217.0051,177.1929,6.3233,110.4559,6,0,0,0,0
Session_7,2026-01-26 17:03:22.995,4.564,-72.2456,-70.5073,-2.4527,-7.5579,90.9325,87.3303,58.4964,-445.5963,223.2499,179.5143,9.5151,110.4610,6,0,0,0,0
Session_7,2026-01-26 17:03:23.069,4.638,-72.2483,-70.5075,-2.4533,-3.0247,88.4228,87.3420,56.7197,-450.0994,232.2039,-177.7618,13.9261,110.4892,6,0,0,0,0
Session_7,2026-01-26 17:03:23.134,4.703,-72.2508,-70.5072,-2.4530,1.6239,84.2487,87.4937,52.8032,-454.4981,241.9604,-173.4134,18.3944,110.3772,6,0,0,0,0
Session_7,2026-01-26 17:03:23.209,4.778,-72.2915,-70.5059,-2.4516,4.7269,81.5062,87.6125,49.7825,-456.9386,248.7860,-170.5731,21.3974,110.2447,6,0,0,0,0
Session_7,2026-01-26 17:03:23.299,4.868,-72.4402,-70.5041,-2.4507,4.9837,80.8628,87.6057,47.8818,-457.3649,249.4506,-169.9171,21.6291,110.1029,6,0,0,0,0
Session_7,2026-01-26 17:03:23.372,4.941,-72.5979,-70.5042,-2.4510,4.8278,80.1968,87.6036,45.8267,-457.6191,249.2470,-169.2602,21.4452,109.9392,6,0,0,0,0
Session_7,2026-01-26 17:03:23.456,5.025,-72.8321,-70.5045,-2.4516,4.5909,78.8097,87.6050,42.3104,-458.0801,249.0340,-167.8907,21.1511,109.6872,6,0,0,0,0
Session_7,2026-01-26 17:03:23.529,5.098,-73.0650,-70.5052,-2.4526,3.4628,77.9762,87.6833,39.3229,-457.9554,246.8767,-167.1412,20.0058,109.3464,6,0,0,0,0
Session_7,2026-01-26 17:03:23.595,5.164,-73.2999,-70.5060,-2.4538,1.7077,78.0373,89.5791,37.2515,-457.2151,243.2363,-167.8979,18.6602,107.1347,6,0,0,0,0
Session_7,2026-01-26 17:03:23.678,5.247,-73.4824,-70.5087,-2.4833,-1.2991,79.4531,97.1143,36.9165,-455.1866,236.6348,-171.5073,16.8871,99.2073,6,0,0,0,0
Session_7,2026-01-26 17:03:23.758,5.327,-73.4820,-70.5192,-2.4983,-4.2455,80.5380,109.9244,37.5743,-452.8380,230.3631,-175.5062,15.1841,86.1344,6,0,0,0,0
Session_7,2026-01-26 17:03:23.833,5.402,-73.4820,-70.5595,-2.5466,-6.2162,82.7655,112.8131,39.7151,-450.6523,225.5614,-177.5196,12.6369,83.3027,6,0,0,0,0
Session_7,2026-01-26 17:03:23.907,5.476,-73.4813,-70.8448,-2.6898,-6.3631,84.1436,111.1913,41.3667,-450.3615,222.2163,-178.2305,11.5285,84.9881,6,0,0,0,0
Session_7,2026-01-26 17:03:23.990,5.559,-73.4816,-71.9678,-2.7886,-6.1846,83.9610,111.6973,41.4863,-451.5504,213.4229,-177.7652,10.6439,84.5504,6,0,0,0,0
Session_7,2026-01-26 17:03:24.080,5.649,-73.4817,-73.8424,-2.7895,-6.1379,84.1875,111.7042,42.1427,-452.8038,198.9064,-177.2850,8.8639,84.6570,6,0,0,0,0
Session_7,2026-01-26 17:03:24.160,5.729,-73.4815,-75.5940,-2.7886,-6.9578,84.9573,111.7028,43.0276,-452.5121,183.6443,-177.0388,6.1928,84.7707,6,0,0,0,0
Session_7,2026-01-26 17:03:24.236,5.805,-73.4814,-76.3246,-2.7837,-9.7250,85.2917,111.6932,42.5855,-449.5971,172.9219,-176.0543,2.8233,84.8747,6,0,0,0,0
Session_7,2026-01-26 17:03:24.311,5.880,-73.4814,-76.3570,-2.7825,-14.7697,88.1069,111.7007,44.0566,-442.5703,163.7408,-176.7953,-2.9324,84.8004,6,0,0,0,0
Session_7,2026-01-26 17:03:24.384,5.953,-73.4801,-76.3574,-2.7827,-13.3594,91.6562,111.7234,48.7189,-443.1145,166.1142,179.3871,-2.9349,84.7761,6,0,0,0,0
Session_7,2026-01-26 17:03:24.459,6.027,-73.4800,-76.3578,-2.7823,-12.0376,89.4836,111.7262,46.6695,-445.4709,168.3641,-179.0844,-0.9029,84.7919,6,0,0,0,0
Session_7,2026-01-26 17:03:24.540,6.109,-73.4804,-76.4099,-2.7836,-12.8609,89.4225,111.7282,46.3005,-444.4971,166.5366,-178.7029,-1.6946,84.7826,6,0,0,0,0
Session_7,2026-01-26 17:03:24.614,6.183,-73.4793,-76.6131,-2.7837,-12.5086,89.3806,111.7248,46.3890,-444.9435,165.5835,-178.7192,-1.5408,84.7890,6,0,0,0,0
Session_7,2026-01-26 17:03:24.681,6.250,-73.4795,-77.1172,-2.7834,-11.9978,89.2735,111.7241,46.4442,-445.5939,162.5936,-178.6224,-1.4947,84.7904,6,0,0,0,0
Session_7,2026-01-26 17:03:24.747,6.315,-73.4796,-77.9649,-2.7831,-11.3214,89.2907,111.7227,46.6863,-446.3389,157.2361,-178.5750,-1.6600,84.7898,6,0,0,0,0
Session_7,2026-01-26 17:03:24.822,6.391,-73.4801,-79.2649,-2.7814,-11.0241,89.3113,111.7255,46.7338,-446.4250,147.7394,-178.2231,-2.5973,84.7726,6,0,0,0,0
Session_7,2026-01-26 17:03:24.896,6.465,-73.4801,-80.5529,-2.7710,-10.1891,89.3037,111.7289,46.9010,-447.0200,139.2699,-178.0516,-3.0055,84.7613,6,0,0,0,0
Session_7,2026-01-26 17:03:24.978,6.547,-73.4800,-82.3020,-2.7357,-7.1665,89.1225,111.7268,47.5570,-450.0026,131.0318,-178.3687,-1.7228,84.7855,6,0,0,0,0
Session_7,2026-01-26 17:03:25.052,6.621,-73.4803,-83.0389,-2.6653,-7.6719,89.1692,111.7248,47.3078,-448.9705,124.7706,-177.9777,-2.8287,84.7695,6,0,0,0,0
Session_7,2026-01-26 17:03:25.119,6.688,-73.4804,-83.0276,-2.5230,-8.8200,89.6677,111.7268,47.5000,-447.4953,123.5618,-178.0709,-3.9366,84.7392,6,0,0,0,0
Session_7,2026-01-26 17:03:25.191,6.760,-73.4798,-82.8382,-2.0716,-8.2308,88.6487,111.7227,46.7199,-449.1942,128.0491,-177.5820,-2.4175,84.7836,6,0,0,0,0
Session_7,2026-01-26 17:03:25.261,6.830,-73.4803,-82.5981,-1.3470,-9.6693,88.2182,111.7220,45.9356,-448.3998,130.7299,-177.0067,-2.6985,84.7834,6,0,0,0,0
Session_7,2026-01-26 17:03:25.332,6.901,-73.4848,-82.2558,-0.6938,-12.8444,89.6429,111.7296,46.5848,-444.6354,130.9669,-177.5174,-5.2489,84.6898,6,0,0,0,0
Session_7,2026-01-26 17:03:25.395,6.963,-73.4858,-81.9268,-0.4811,-12.8643,90.4546,111.7234,47.6282,-444.7175,134.3979,-178.4657,-5.0649,84.7020,6,0,0,0,0
Session_7,2026-01-26 17:03:25.472,7.041,-73.4972,-80.7509,-0.4687,-13.3017,90.2094,111.7248,47.2443,-444.7766,142.7560,-178.5178,-4.2770,84.7144,6,0,0,0,0
Session_7,2026-01-26 17:03:25.562,7.131,-73.6343,-78.3901,-0.4741,-14.4951,90.1861,111.7268,45.8708,-443.9368,158.8385,-178.9280,-3.1893,84.6035,6,0,0,0,0
Session_7,2026-01-26 17:03:25.645,7.213,-74.3285,-75.4187,-0.4926,-15.7880,90.7107,111.7193,40.5940,-442.4778,179.2696,179.9689,-1.8417,83.9422,6,0,0,0,0
Session_7,2026-01-26 17:03:25.720,7.288,-75.4881,-73.5665,-0.6209,-15.1028,91.3513,111.7213,32.4040,-443.0943,194.0432,178.4819,0.1594,82.7968,6,0,0,0,0
Session_7,2026-01-26 17:03:25.794,7.363,-77.1557,-72.6690,-1.2677,-11.1923,94.3224,111.7145,23.8080,-446.5739,205.2977,174.1850,2.9293,81.1649,6,0,0,0,0
Session_7,2026-01-26 17:03:25.860,7.429,-78.7700,-72.5563,-2.3879,-7.4089,93.1380,111.7110,10.4857,-450.7402,208.0788,174.2511,5.9441,79.4300,6,0,0,0,0
Session_7,2026-01-26 17:03:25.934,7.503,-80.5586,-72.5249,-4.2360,-6.4352,92.8599,111.7227,-3.8567,-451.2828,201.6382,174.8219,5.2626,77.6506,6,0,0,0,0
Session_7,2026-01-26 17:03:26.025,7.594,-82.2982,-71.8759,-6.9240,-6.1249,93.1126,111.7289,-17.4146,-449.7094,194.8805,175.2302,3.5635,75.9624,6,0,0,0,0
Session_7,2026-01-26 17:03:26.107,7.675,-82.6419,-69.8063,-9.3977,-4.8498,92.9189,111.7255,-20.4882,-448.5149,201.8389,175.0863,4.4442,75.5935,6,0,0,0,0
Session_7,2026-01-26 17:03:26.189,7.758,-82.4573,-67.4959,-12.4191,-5.5605,93.1277,111.7248,-19.3047,-444.6772,204.3446,175.4206,3.0468,75.8196,6,0,0,0,0
Session_7,2026-01-26 17:03:26.271,7.840,-82.1922,-65.7211,-16.3444,-4.8628,93.9915,111.7248,-16.6150,-441.6738,201.1800,175.1567,1.3782,76.1318,6,0,0,0,0
Session_7,2026-01-26 17:03:26.344,7.913,-81.8806,-64.3521,-21.1985,-1.2119,94.0018,111.7275,-14.2950,-441.0905,195.9029,175.0859,1.5281,76.4394,6,0,0,0,0
Session_7,2026-01-26 17:03:26.415,7.984,-81.4975,-63.2449,-25.8938,1.9219,93.9276,111.7262,-11.6786,-439.5528,188.3377,175.3226,1.1335,76.8255,6,0,0,0,0
Session_7,2026-01-26 17:03:26.496,8.065,-81.1537,-61.2651,-31.5478,4.0972,94.2263,111.7289,-9.4427,-434.6837,181.1818,175.5987,-0.3698,77.1790,6,0,0,0,0
Session_7,2026-01-26 17:03:26.570,8.139,-80.8117,-59.3132,-36.7650,6.8053,93.3577,111.7358,-8.6131,-430.4051,176.6203,176.6116,-0.5672,77.4906,6,0,0,0,0
Session_7,2026-01-26 17:03:26.629,8.198,-80.2991,-57.8383,-41.1026,9.5320,93.5239,111.7316,-5.1945,-426.7413,172.6172,176.5075,-0.7548,78.0105,6,0,0,0,0
Session_7,2026-01-26 17:03:26.703,8.272,-79.3615,-55.9301,-46.2525,12.3562,93.5637,111.7323,0.8034,-421.2580,168.2549,176.6248,-1.1575,78.9457,6,0,0,0,0
Session_7,2026-01-26 17:03:26.784,8.353,-78.1483,-53.8613,-51.5129,14.3234,92.8894,111.7358,7.3732,-413.9290,162.9895,177.7047,-2.0459,80.1305,6,0,0,0,0
Session_7,2026-01-26 17:03:26.844,8.413,-77.1380,-53.0808,-54.5262,16.9732,93.2478,111.7371,14.4735,-410.9219,159.8308,177.2172,-1.7911,81.1504,6,0,0,0,0
Session_7,2026-01-26 17:03:26.926,8.495,-75.6036,-52.7124,-57.5670,23.7689,92.9045,111.7145,25.4804,-412.0940,161.1091,176.0114,2.1683,82.6949,6,0,0,0,0
Session_7,2026-01-26 17:03:27.001,8.570,-74.4925,-52.7141,-58.6632,27.8957,91.2490,111.7241,32.0975,-414.0928,163.8050,176.4205,5.5919,83.6797,6,0,0,0,0
Session_7,2026-01-26 17:03:27.075,8.644,-73.5039,-52.7144,-58.8231,27.4741,90.1167,111.7275,37.7064,-413.1469,162.2757,177.6872,5.4703,84.6641,6,0,0,0,0
Session_7,2026-01-26 17:03:27.156,8.725,-72.7879,-52.7225,-58.8316,25.3922,91.1350,111.7289,43.3888,-410.1547,158.3221,177.5237,3.1450,85.4533,6,0,0,0,0
Session_7,2026-01-26 17:03:27.240,8.809,-72.6373,-52.7944,-58.9043,25.8481,91.3087,111.7330,44.7670,-410.2941,158.3364,177.2466,3.3697,85.5961,6,0,0,0,0
Session_7,2026-01-26 17:03:27.322,8.891,-72.6529,-52.8010,-59.2830,25.7719,91.2737,111.7268,44.3490,-409.4687,156.4695,177.4509,2.9543,85.5955,6,0,0,0,0
Session_7,2026-01-26 17:03:27.395,8.964,-72.6605,-52.8033,-60.4140,25.3166,90.9393,111.7255,43.0148,-406.7352,150.6412,178.3502,1.6025,85.6082,6,0,0,0,0
Session_7,2026-01-26 17:03:27.477,9.046,-72.6594,-52.8048,-62.8420,24.3423,91.4255,111.7234,41.5318,-399.9831,138.4453,179.1586,-1.7395,85.6137,6,0,0,0,0
Session_7,2026-01-26 17:03:27.567,9.136,-72.6591,-52.8065,-65.7845,26.9378,91.9006,111.7310,40.8377,-395.8192,130.5370,178.8465,-2.2393,85.6051,6,0,0,0,0
Session_7,2026-01-26 17:03:27.633,9.202,-72.6588,-52.8080,-67.6572,30.6470,92.0544,111.7262,40.9251,-395.4671,129.1916,178.0241,-0.5914,85.6285,6,0,0,0,0
Session_7,2026-01-26 17:03:27.699,9.268,-72.6457,-52.8081,-68.9448,34.4318,91.5786,111.7337,40.7806,-396.6407,130.5697,177.5417,1.9041,85.6166,6,0,0,0,0
Session_7,2026-01-26 17:03:27.766,9.335,-72.6467,-52.8076,-69.2126,36.4856,91.4193,111.7262,41.0579,-398.1983,133.2098,177.0271,3.6226,85.5884,6,0,0,0,0
Session_7,2026-01-26 17:03:27.828,9.397,-72.6468,-52.8071,-69.1770,38.4336,89.3113,111.7296,39.2483,-400.9811,136.9908,178.2423,6.2442,85.4890,6,0,0,0,0
Session_7,2026-01-26 17:03:27.911,9.480,-72.6472,-52.8071,-69.1759,40.0198,86.7886,111.7282,36.7872,-403.3673,140.1148,179.9868,8.6507,85.3980,6,0,0,0,0
Session_7,2026-01-26 17:03:27.979,9.548,-72.6473,-52.8072,-69.1762,39.9010,85.6316,111.7282,35.4119,-403.6639,139.9777,-178.8927,8.9685,85.4089,6,0,0,0,0
Session_7,2026-01-26 17:03:28.046,9.615,-72.6472,-52.8071,-69.1762,40.0156,85.8705,111.7289,35.7220,-403.6849,140.1766,-179.1585,8.9865,85.4000,6,0,0,0,0
Session_7,2026-01-26 17:03:28.125,9.694,-72.6473,-52.8073,-69.1765,39.9957,86.0072,111.7310,35.8735,-403.6185,140.1240,-179.2781,8.9170,85.3983,6,0,0,0,0
Session_7,2026-01-26 17:03:28.189,9.758,-72.6472,-52.8076,-69.1765,39.8660,86.0999,111.7296,35.9448,-403.4674,139.8659,-179.3148,8.7620,85.4069,6,0,0,0,0
Session_7,2026-01-26 17:03:28.265,9.833,-72.6472,-52.8081,-69.1771,39.6037,85.8588,111.7289,35.5902,-403.3096,139.3794,-178.9911,8.6069,85.4240,6,0,0,0,0
Session_7,2026-01-26 17:03:28.338,9.907,-72.6473,-52.8101,-69.1775,39.1161,85.7167,111.7296,35.2825,-402.9044,138.4480,-178.6741,8.2049,85.4513,6,0,0,0,0
Session_7,2026-01-26 17:03:28.411,9.980,-72.6470,-52.8664,-69.1783,38.0237,86.1665,111.3224,35.4706,-401.6746,135.9549,-178.6107,6.9621,85.9149,6,0,0,0,0
Session_7,2026-01-26 17:03:28.487,10.056,-72.6464,-53.3176,-69.1779,38.2256,87.1429,111.7749,36.5956,-401.2963,133.1647,-179.4799,6.3797,85.4647,6,0,0,0,0
Session_7,2026-01-26 17:03:28.561,10.130,-72.6463,-54.0618,-69.1780,38.6300,86.5338,117.1005,35.8829,-401.4878,128.8448,-179.3779,6.3756,80.1246,6,0,0,0,0
Session_7,2026-01-26 17:03:28.650,10.219,-72.6407,-54.9729,-69.1774,39.8282,87.1820,116.6638,36.8613,-401.8570,124.7775,179.9609,6.3365,80.5535,6,0,0,0,0
Session_7,2026-01-26 17:03:28.741,10.310,-72.5597,-55.6295,-69.1679,41.7693,87.1896,111.6582,37.8927,-403.2490,123.9464,-179.9749,7.5144,85.6125,6,0,0,0,0
Session_7,2026-01-26 17:03:28.824,10.393,-72.4258,-55.6719,-69.1682,41.8394,87.5047,105.0327,39.2109,-403.0823,123.7674,-179.4148,7.4057,92.4267,6,0,0,0,0
Session_7,2026-01-26 17:03:28.898,10.466,-72.2153,-55.6718,-69.1674,42.7258,86.9829,104.7155,40.3529,-403.9481,125.4902,-179.0981,8.3926,92.9274,6,0,0,0,0
Session_7,2026-01-26 17:03:28.971,10.540,-71.7806,-55.6796,-69.1684,42.6716,86.1871,104.8830,42.4797,-403.8673,125.3854,-178.3365,8.5387,93.1997,6,0,0,0,0
